ID,RT,DT,CCS,m/z,NIST SRM-1957 1.d.DeMP, NIST SRM-1957 10.d.DeMP, NIST SRM-1957 2.d.DeMP, NIST SRM-1957 3.d.DeMP, NIST SRM-1957 6.d.DeMP, NIST SRM-1957 7.d.DeMP, NIST SRM-1957 8.d.DeMP, NIST SRM-1957 9.d.DeMP
2427,14.645,19.003,145.04,244.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,13.614333333333335,17.51066666666667,133.67999999999998,244.02593333333334,0.0,804.999,378.310971428378,405.310971428378,84.31097142837802,0.0,0.0,505.999
485,14.154666666666666,17.490333333333336,133.63666666666668,244.0263,83.98281412840333,0.0,54.982814128403334,0.0,0.0,0.0,0.0,0.0
767,14.6415,17.5105,133.725,244.02640000000002,0.0,0.0,872.999,786.999,0.0,0.0,868.999,632.999
1170,15.277,17.477,133.6,244.0258,897.999,0.0,0.0,502.999,456.999,435.999,0.0,0.0
3109,15.872,17.466,133.56,244.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,3.999,18.356,140.26,244.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,7.336,18.405,140.37,244.0252,0.0,223.999,0.0,0.0,0.0,119.999,0.0,0.0
4240,10.367,18.367,140.24,244.0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,13.946,18.3805,140.44,244.02615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,14.587,18.4065,140.485,244.02550000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,9.276,20.885,159.5,244.1068,0.0,0.0,11.110337151565858,0.0,0.0,0.0,0.0,0.0
7140,5.806,20.554,157.21,244.1649,67.999,0.0,138.999,0.0,0.0,0.0,0.0,0.0
77,6.616333333333333,17.932666666666666,136.69,244.90586666666664,5877.999,5244.999,5253.999,4597.999,6988.999,6520.999,4088.999,3481.999
2536,6.967,17.933,136.6,244.9048,0.0,347.999,0.0,0.0,0.0,0.0,277.999,311.999
6792,11.802,19.039,145.25,245.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,13.366,19.005499999999998,144.72,245.01895000000002,0.0,202.999,0.0,0.0,0.0,0.0,0.0,182.999
697,13.669666666666666,17.479,133.52666666666664,245.02246666666665,1079.999,968.999,1147.999,1097.999,746.999,584.999,0.0,528.999
1484,14.12375,17.50675,133.625,245.02192499999998,844.999,1014.999,1086.999,967.999,0.0,585.999,635.999,772.999
684,14.775333333333334,17.50633333333333,133.65,245.0221,649.999,624.999,307.999,0.0,548.999,0.0,533.999,0.0
1222,15.222,17.514,133.72,245.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,15.94,17.486,133.63,245.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,4.894,18.368,140.3,245.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,13.65,18.434,140.51,245.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,14.421000000000001,18.38433333333333,140.37666666666667,245.02263333333335,301.999,324.999,0.0,338.999,0.0,331.999,0.0,0.0
4190,14.8575,18.3955,140.345,245.02245,157.999,205.999,0.0,0.0,0.0,294.999,0.0,165.999
2345,13.343,17.513,133.85,245.0238,0.0,0.0,636.999,0.0,395.999,0.0,0.0,0.0
984,13.847,17.461,133.45,245.0238,764.999,0.0,0.0,832.999,502.999,662.999,0.0,0.0
3906,4.29,20.5635,156.525,245.04635000000002,0.0,170.999,0.0,0.0,0.0,0.0,171.999,210.999
5489,4.031,22.442,171.47,245.0452,0.0,0.0,132.999,55.999,149.999,0.0,0.0,0.0
2616,3.97,23.32,177.77,245.0473,0.0,134.999,0.0,123.999,248.999,262.999,136.999,0.0
6627,3.9425,24.0445,183.04,245.0464,181.999,156.999,0.0,0.0,0.0,120.999,159.999,176.999
2268,3.974,25.097,191.27,245.0471,0.0,180.999,178.999,0.0,215.999,276.999,227.999,0.0
4393,3.9625000000000004,25.9905,198.07999999999998,245.04655000000002,0.0,188.999,127.999,180.999,241.999,254.999,0.0,120.999
4879,3.9755000000000003,28.049,213.75,245.04615,0.0,164.999,108.999,0.0,0.0,0.0,123.999,134.999
1217,2.596,20.372,155.44,245.0477,379.999,214.999,328.999,339.999,392.999,233.999,153.999,184.999
176,3.985,20.533,156.66,245.0477,2815.999,1908.999,2801.999,2523.999,2290.999,2311.999,1700.999,1412.999
6043,3.943,27.147,206.66,245.0486,0.0,0.0,0.0,0.0,182.999,0.0,0.0,102.999
8922,9.716,19.116,146.2,245.0632,0.0,0.0,61.999,53.999,0.0,0.0,0.0,0.0
8532,13.433,19.181,146.45,245.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7718,10.752,19.162,146.32,245.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5418,12.054,19.145,146.14,245.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,5.464,17.626,262.49,245.0662,688.999,0.0,701.999,0.0,582.999,0.0,0.0,0.0
8150,14.2,20.259,154.93,245.1155,81.999,0.0,0.0,70.999,0.0,0.0,0.0,0.0
1570,7.148,21.565,164.51,245.1152,273.999,177.999,259.999,225.999,226.999,253.999,117.999,146.999
6788,5.352,17.669,134.57,245.5685,0.0,78.999,0.0,0.0,0.0,0.0,56.999,93.999
8288,6.526,17.899,136.48,245.9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,11.353,17.158,130.86,246.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,9.609,17.137,130.97,246.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,8.8,19.152,146.35,246.0601,0.0,0.0,148.999,136.999,49.999,0.0,0.0,0.0
2892,11.872,19.18,146.42,246.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,13.169,19.188499999999998,146.485,246.06035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,13.897,19.212,146.81,246.0616,0.0,0.0,139.999,119.999,0.0,118.999,0.0,0.0
4913,11.553,19.218,146.64,246.0631,0.0,65.999,0.0,143.999,101.999,91.999,0.0,0.0
1844,4.6450000000000005,17.630333333333336,134.26999999999998,246.07333333333335,0.0,440.999,0.0,0.0,0.0,0.0,565.999,416.999
87,4.35,17.612,261.89,246.0743,5003.999,3927.999,5385.999,4645.999,5410.999,5763.999,3673.999,3357.999
3553,4.465,17.611,134.22,246.577,0.0,86.999,0.0,0.0,0.0,321.999,0.0,212.999
1817,6.822333333333333,17.952333333333332,136.68666666666667,246.90223333333333,0.0,580.999,0.0,0.0,0.0,0.0,482.999,360.999
6720,2.671,19.286,147.44,246.9786,0.0,0.0,106.999,127.999,0.0,0.0,0.0,0.0
3938,3.411,19.316,147.6,246.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,4.314,19.329,147.53,246.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,5.617,19.353,147.75,246.9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,7.361,19.32,147.37,246.9782,203.999,0.0,122.999,0.0,0.0,0.0,132.999,116.999
3668,8.047,19.298,147.53,246.9792,198.999,0.0,235.999,164.999,0.0,0.0,0.0,0.0
3800,8.755,19.295,147.47,246.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,9.754000000000001,19.3585,147.675,246.9793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4811,10.349499999999999,19.336,147.545,246.97995,0.0,0.0,191.999,0.0,0.0,87.999,0.0,136.999
3255,11.338000000000001,19.333,147.63,246.9786,203.999,0.0,226.999,0.0,0.0,128.999,135.999,0.0
5426,11.9295,19.3275,147.70999999999998,246.9792,153.999,0.0,189.999,0.0,0.0,0.0,0.0,0.0
5697,12.604666666666667,19.339333333333332,147.8066666666667,246.97983333333332,201.999,0.0,169.999,232.999,0.0,0.0,0.0,0.0
2788,13.227,19.329,147.55,246.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,5.155,22.132,168.85,246.9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6706,9.723,22.1,168.59,246.9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6680,15.953,19.377,147.85,246.9815,0.0,0.0,0.0,0.0,131.999,104.999,0.0,0.0
6505,5.397,22.127,169.14,246.9812,0.0,0.0,124.999,124.999,0.0,0.0,0.0,0.0
6398,5.203,17.111,130.65,247.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,9.087,17.141,130.99,247.0146,96.999,0.0,58.999,0.0,0.0,91.999,0.0,0.0
3703,11.357,17.134,130.78,247.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6939,12.398,17.092,130.62,247.0161,0.0,0.0,80.999,79.999,0.0,58.999,0.0,0.0
4437,13.429,17.157,130.97,247.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,14.358,17.141,130.99,247.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8139,4.407,17.121,130.6,247.0183,0.0,0.0,0.0,0.0,10.043735237293944,0.0,0.0,0.0
8702,9.841,17.188,131.15,247.0198,0.0,0.0,71.999,0.0,0.0,0.0,54.999,0.0
8736,11.409,17.12,130.83,247.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9032,12.753499999999999,17.119500000000002,130.735,247.01855,0.0,51.999,0.0,53.999,0.0,0.0,0.0,0.0
3795,13.404499999999999,17.0805,130.42000000000002,247.0186,0.0,0.0,0.0,60.999,51.999,0.0,0.0,0.0
5445,4.394,17.656,134.44,247.0733,0.0,105.999,0.0,0.0,0.0,0.0,0.0,235.999
6660,9.093,21.565,164.8,248.1648,0.0,0.0,79.999,157.999,0.0,0.0,0.0,0.0
5734,6.669499999999999,17.953000000000003,136.635,248.8982,0.0,218.999,0.0,0.0,0.0,0.0,107.999,96.999
4359,6.634,17.962,136.7,248.9001,0.0,98.999,0.0,0.0,0.0,0.0,259.999,114.999
5504,2.3680000000000003,13.1585,100.445,248.9681,0.0,179.999,0.0,0.0,0.0,167.999,0.0,173.999
4743,9.365,13.111,100.1,248.9678,0.0,0.0,0.0,194.999,0.0,0.0,0.0,229.999
5587,10.456,13.123,100.19,248.9685,0.0,245.999,0.0,79.999,0.0,0.0,0.0,0.0
5080,11.905000000000001,13.124,100.135,248.96775,0.0,214.999,0.0,150.999,0.0,0.0,167.999,0.0
3389,13.758,13.144,100.41,248.9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,14.717,13.141,100.46,248.9666,0.0,0.0,73.00302613679861,0.0,20.00302613679861,0.0,0.0,0.0
2968,6.549,21.442,163.5,249.1487,103.999,80.999,144.999,130.999,125.999,110.999,80.999,0.0
7286,7.997,21.29,162.67,249.1494,0.0,0.0,143.999,54.999,0.0,0.0,0.0,0.0
1262,10.332,21.611,164.76,249.1488,119.0500950570724,0.0,133.05009505707238,78.0500950570724,0.0,0.0,0.0,0.0
7419,7.942,21.573,164.64,249.186,0.0,0.0,0.0,49.2935799562932,0.0,0.0,0.0,0.0
8029,9.855,21.562,164.15,249.2229,0.0,0.0,0.0,0.0,0.0,71.999,86.999,0.0
691,11.652,21.224,161.77,250.1438,525.559030857582,63.559030857581945,443.55903085758194,403.55903085758194,296.55903085758194,250.55903085758194,0.0,0.0
5285,6.5,16.68,127.37,250.8515,52.999,0.0,63.999,66.999,91.999,82.999,0.0,0.0
6193,6.375,17.894,136.42,250.897,0.0,154.999,0.0,118.999,0.0,0.0,0.0,0.0
7032,6.94,16.374,125.09,250.9941,144.999,0.0,0.0,69.999,0.0,0.0,0.0,0.0
9060,4.2885,18.492,140.79000000000002,251.0011,0.0,82.999,0.0,0.0,0.0,0.0,64.999,0.0
4584,4.932,18.45,140.63,251.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,5.953,18.428,140.6,251.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,8.965,18.376,140.21,251.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8492,9.726,18.469,140.78,251.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,5.311,18.403,140.5,251.0035,0.0,0.0,112.999,107.999,98.999,0.0,0.0,0.0
8324,7.3134999999999994,18.3975,140.35,251.00545,56.999,0.0,0.0,0.0,93.999,83.999,0.0,0.0
5549,12.631,22.065,168.315,251.2014,200.999,0.0,0.0,0.0,0.0,129.999,0.0,0.0
4583,5.998,18.4345,140.46,251.999,201.999,0.0,0.0,0.0,0.0,0.0,0.0,241.999
3509,8.91,18.507,140.83,251.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,10.6755,18.453,140.655,251.99965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,11.129,18.453,140.62,251.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,12.295,18.447499999999998,140.63,252.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,12.7975,18.481,140.815,251.99984999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,10.634,18.439,140.66,252.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6372,13.168,18.488,140.78,252.0023,0.0,0.0,0.0,0.0,148.999,0.0,111.999,0.0
4086,6.011,18.467,140.65,252.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,9.813,18.443,140.41,252.997,0.0,0.0,0.0,0.0,234.999,0.0,215.999,0.0
5125,12.6685,18.491500000000002,140.835,252.99755,0.0,0.0,0.0,0.0,178.999,162.999,185.999,0.0
3002,13.491,18.448,140.54,252.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,4.831,17.76,135.36,253.0404,0.0,90.999,76.999,0.0,78.999,0.0,0.0,0.0
259,7.205000000000001,20.328666666666667,154.71,253.08153333333334,1555.2966855763084,1013.2966855763084,1371.2966855763084,1176.2966855763084,1553.2966855763084,1571.2966855763084,808.2966855763084,830.2966855763084
7245,7.597,20.37,154.8,253.0795,0.0,114.999,0.0,0.0,0.0,0.0,0.0,85.999
8517,7.186,20.315,154.69,253.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.627327372295227
8870,15.342,20.278,154.46,253.1397,0.0,0.0,0.0,65.999,0.0,0.0,0.0,52.999
8925,15.902,20.383,155.28,253.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,7.932,20.361,155.14,253.1434,366.02243046631713,0.0,485.02243046631713,340.02243046631713,0.0,0.0,0.0,0.0
2038,9.029,20.373,155.21,253.1426,0.0,0.0,121.54891304888542,107.54891304888542,0.0,0.0,0.0,0.0
8512,15.379,20.364,155.37,253.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13.2965,22.055,167.99,253.21665000000002,29723.421138884856,10555.421138884856,29447.421138884856,28520.421138884856,13020.421138884856,13327.421138884856,8106.421138884857,8336.421138884856
3648,13.16,22.08,168.15,253.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,3.067,18.046,137.77,253.9939,62.999,0.0,0.0,80.999,0.0,0.0,0.0,0.0
8461,5.752,18.088,138.1,253.9917,81.999,0.0,55.999,0.0,0.0,0.0,0.0,0.0
7534,6.523,18.106,138.19,253.9927,111.999,0.0,55.999,0.0,0.0,0.0,0.0,0.0
6837,3.318,18.087,138.08,253.996,58.999,0.0,61.999,105.999,0.0,0.0,0.0,0.0
8182,4.959333333333333,18.158,138.41,253.99516666666668,87.999,57.999,0.0,62.999,0.0,0.0,65.999,0.0
7079,5.774,18.103,138.01,253.9957,58.999,0.0,87.999,0.0,0.0,0.0,63.999,0.0
8573,6.655,18.0715,137.97,253.9966,67.999,0.0,93.999,52.999,0.0,0.0,0.0,0.0
6739,9.985,18.097,138.07,253.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6859,4.491,18.113,138.09,253.9977,75.999,0.0,0.0,88.999,0.0,0.0,0.0,60.999
1977,7.777,21.358,162.64,254.1046,284.999,134.999,185.999,193.999,105.999,163.999,122.999,78.999
2962,13.375,22.123,168.17,254.22,0.0,0.0,0.0,0.0,284.999,0.0,326.999,0.0
1830,8.256,19.309,147.06,254.6224,0.0,0.0,0.0,723.999,0.0,0.0,679.999,0.0
547,8.269,19.34,287.23,254.6222,1050.999,705.999,817.999,0.0,1194.999,1172.999,0.0,469.999
5085,5.6875,18.092,138.0,254.9921,96.999,0.0,0.0,94.999,0.0,0.0,0.0,0.0
7065,6.788,18.084,138.04,254.9909,95.999,0.0,53.999,61.999,0.0,0.0,0.0,0.0
8541,7.593,18.097,138.06,254.9904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,4.5735,18.022,137.53,254.994,60.999,0.0,55.999,97.999,93.999,0.0,0.0,0.0
7897,7.246,18.09,137.93,254.9947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426,5.706,21.157,161.28,255.1595,0.0,0.0,64.999,0.0,0.0,74.999,0.0,0.0
5861,8.674,21.508,164.14,255.1943,100.999,0.0,71.999,126.999,0.0,0.0,0.0,0.0
3,14.088999999999999,22.25,169.39,255.23275,292813.8943194685,112500.89431946851,300652.8943194685,296201.8943194685,132818.8943194685,140559.8943194685,101255.89431946851,95462.89431946851
1250,15.321,22.26,169.04,255.2311,0.0,0.0,0.0,0.0,0.0,0.0,975.999,1189.999
1585,13.899,24.07,183.19,255.233,631.999,0.0,630.999,0.0,0.0,162.999,128.999,111.999
2828,13.939,24.593,187.31,255.2332,0.0,0.0,0.0,578.999,164.999,84.999,0.0,0.0
7617,13.823,25.215,191.38,255.2329,0.0,112.999,0.0,0.0,0.0,0.0,0.0,68.999
3581,13.904,28.35,215.67,255.2334,353.999,0.0,0.0,0.0,146.999,0.0,0.0,114.999
6022,13.896,33.139,252.07,255.2321,0.0,0.0,212.999,0.0,0.0,0.0,74.999,0.0
3977,13.905,36.886,280.69,255.2321,0.0,76.999,68.999,241.999,0.0,151.999,0.0,0.0
4016,13.566,22.271,169.68,255.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,13.899000000000001,23.436,178.425,255.23450000000003,597.999,208.999,647.999,630.999,206.999,0.0,120.999,154.999
2676,13.941500000000001,27.403,208.755,255.2344,492.999,0.0,395.999,0.0,148.999,120.999,0.0,0.0
2222,13.971,29.144,221.7,255.2341,371.999,51.999,413.999,0.0,99.999,66.999,94.999,0.0
5195,13.885,31.055,236.19,255.2347,0.0,96.999,0.0,123.999,0.0,148.999,0.0,0.0
2444,13.936,31.97,243.63,255.2344,418.999,0.0,0.0,432.999,0.0,125.999,0.0,0.0
379,13.891,22.283,330.34,255.3411,0.0,0.0,0.0,0.0,0.0,4571.999,3542.999,0.0
1537,9.386,19.31,147.04,255.6297,0.0,0.0,557.999,550.999,0.0,0.0,215.999,395.999
1071,9.376,19.304,286.68,255.63,690.999,393.999,0.0,0.0,782.999,661.999,0.0,0.0
5626,13.853,22.28,169.16,255.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7048,13.992,22.215,169.51,255.9942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7744,13.928,22.288,169.64,256.0583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623,7.468,21.599,164.71,256.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,14.729333333333335,22.258333333333336,169.46666666666667,256.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,15.316400000000002,22.2246,169.17000000000002,256.23624000000007,0.0,0.0,0.0,0.0,109.999,0.0,0.0,94.999
3828,15.734333333333332,22.252333333333336,169.40666666666667,256.23653333333334,143.999,181.999,0.0,0.0,115.999,124.999,0.0,0.0
2844,13.927,22.292,976.49,256.5375,0.0,0.0,713.999,0.0,0.0,110.999,0.0,0.0
784,2.046,18.478,140.7,256.966,482.999,371.999,591.999,520.999,411.999,507.999,321.999,323.999
8632,13.613,18.49,140.85,257.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,14.527,18.54,141.17,257.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557,13.29,18.516,140.91,257.0465,0.0,0.0,0.0,0.0,51.999,73.999,57.999,0.0
9054,14.081,18.53,141.22,257.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,7.951,22.354,170.24,257.1539,0.0,0.0,89.999,64.999,0.0,0.0,70.999,0.0
3671,6.64,21.408,163.08,257.1747,68.33677355280062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,14.079,22.258,169.27,257.2372,42.585997147796846,0.0,0.0,0.0,0.0,0.0,35.585997147796846,19.585997147796846
5344,14.2625,13.1965,100.625,257.93415,0.0,0.0,122.999,110.999,0.0,0.0,0.0,118.999
8958,3.447,18.465,140.84,258.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5824,4.873,18.477,140.89,258.0401,71.999,0.0,75.999,91.999,0.0,63.999,0.0,0.0
8358,7.153,18.445,140.71,258.0408,0.0,0.0,65.999,75.999,0.0,0.0,0.0,0.0
8640,8.452,18.487,141.03,258.0409,78.999,0.0,50.999,0.0,0.0,0.0,0.0,0.0
7353,10.48,18.465,140.75,258.041,0.0,0.0,0.0,0.0,28.793890518294702,0.0,0.0,0.0
6268,11.766,18.479,140.81,258.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,12.859,18.4985,141.115,258.03975,103.999,0.0,66.999,0.0,0.0,0.0,0.0,0.0
6348,13.198,18.506,141.11,258.0413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,13.738,18.501,140.95,258.0412,27.627327372295213,0.0,13.627327372295213,0.0,0.0,0.0,0.0,16.627327372295213
2984,14.6235,18.5075,141.065,258.04060000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6341,15.994,18.475,140.93,258.0408,87.999,0.0,80.999,93.999,0.0,0.0,0.0,0.0
8853,5.7115,18.502,141.115,258.0426,64.999,0.0,54.999,0.0,0.0,0.0,0.0,0.0
6849,6.302,18.463,140.78,258.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423,12.023,18.512,141.04,258.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8796,13.416,18.522,141.29,258.0446,61.999,0.0,59.999,0.0,0.0,0.0,0.0,0.0
717,7.923,20.916,159.2,258.0856,217.042380491975,0.0,123.042380491975,114.042380491975,0.0,0.0,0.0,0.0
834,2.043,18.476,140.63,258.9645,419.999,344.999,425.999,473.999,429.999,522.999,339.999,306.999
1227,3.134,17.792,135.49,259.0094,386.999,0.0,343.999,89.999,455.999,509.999,209.999,212.999
7967,4.907,21.074,160.71,259.0259,93.999,0.0,67.999,0.0,0.0,0.0,0.0,0.0
7082,13.003,18.494,140.7,259.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7358,14.324,18.496,140.76,259.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,14.116,19.029249999999998,144.82,259.04567499999996,0.0,0.0,73.15015274964925,12.150152749649251,0.0,0.0,0.0,0.0
7304,13.088,21.052,160.54,259.1284,104.999,0.0,92.999,0.0,0.0,0.0,0.0,0.0
1231,13.598,21.084,160.41,259.1301,374.999,211.999,374.999,443.999,199.999,240.999,193.999,160.999
745,13.614,22.658,172.34,259.2422,767.999,274.999,865.999,811.999,333.999,343.999,187.999,194.999
1143,13.617,24.197,184.01,259.2417,428.999,203.999,526.999,485.999,200.999,176.999,179.999,140.999
4624,15.622,13.2195,100.75,259.9303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,15.448,13.209,100.63,259.9341,103.999,0.0,0.0,0.0,0.0,0.0,0.0,55.999
2875,12.655,19.025,144.76,260.0408,0.0,400.999,0.0,413.999,0.0,0.0,0.0,0.0
567,13.894,19.0165,144.8175,260.042725,1174.9296825478475,0.0,1205.9296825478475,1358.9296825478475,0.0,0.0,0.0,0.0
595,14.535,19.017,144.83,260.0425,0.0,0.0,432.5061902103055,260.5061902103055,0.0,0.0,0.0,0.0
2179,15.9225,19.0305,144.985,260.04275,0.0,0.0,33.762046198456915,0.0,0.0,0.0,0.0,0.0
1243,13.471,19.053,145.08,260.0435,0.0,652.999,816.999,704.999,0.0,0.0,0.0,0.0
9039,9.881,19.899,151.73,260.0771,0.0,0.0,53.999,50.999,0.0,0.0,0.0,0.0
6464,11.066,19.876,151.37,260.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7264,12.237,20.016,152.37,260.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,7.739,18.995,144.52,261.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6017,10.115,18.638,141.79,261.034,144.999,142.999,0.0,0.0,0.0,0.0,0.0,0.0
3896,15.564,19.086,145.19,261.0359,0.0,0.0,203.999,0.0,0.0,0.0,351.999,0.0
768,13.233,18.992,144.28,261.0399,0.0,1260.999,0.0,0.0,668.999,0.0,1716.999,0.0
128,14.216,19.028,144.70499999999998,261.0398,5871.999,2916.999,6418.999,6113.999,2263.999,1284.999,2578.999,2596.999
392,14.953,19.016,144.66500000000002,261.04015000000004,0.0,1675.999,0.0,1925.999,1198.999,1113.999,1202.999,2139.999
4807,12.711,19.908,151.57,261.0724,53.999,83.999,128.999,90.999,59.999,0.0,0.0,0.0
7351,13.218,19.942,152.0,261.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,11.017,19.835,151.19,261.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,6.553,20.78,158.04,261.1077,156.999,49.999,0.0,0.0,0.0,0.0,0.0,0.0
4999,13.85,22.521,171.67,261.2215,78.999,0.0,150.999,161.999,0.0,0.0,0.0,0.0
5942,13.638,23.283,177.48,261.2206,130.999,0.0,162.999,0.0,0.0,0.0,0.0,0.0
5102,4.18,18.978,144.66,262.0319,0.0,0.0,164.999,215.999,0.0,0.0,0.0,0.0
2253,9.777,18.892,143.62,262.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,10.111,19.32,146.93,262.0299,0.0,0.0,0.0,457.999,0.0,0.0,0.0,175.999
2308,7.452,19.005,144.57,262.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,15.097,19.079,144.92,262.0349,0.0,1246.64471884438,0.0,0.0,0.0,0.0,1088.64471884438,0.0
942,15.7815,19.04,144.87,262.0366,0.0,813.999,0.0,0.0,990.999,1085.999,0.0,0.0
5070,9.92,19.337,147.07,262.0369,0.0,0.0,0.0,105.999,0.0,0.0,0.0,278.999
143,13.919,19.034,144.68,262.037,0.0,0.0,0.0,1646.5579446544725,0.0,0.0,0.0,0.0
147,14.791,19.043,144.8,262.037,0.0,4566.999,2632.999,4697.999,1536.999,1683.999,3006.999,3431.999
9028,13.88,18.957,144.5,262.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,8.801,18.151,138.11,262.8372,232.999,138.999,201.999,177.999,252.999,268.999,0.0,119.999
4710,10.954,18.626,141.65,263.0277,0.0,222.999,204.999,0.0,0.0,0.0,0.0,0.0
4853,11.327,19.36,147.21,263.0271,248.999,0.0,0.0,0.0,0.0,0.0,0.0,162.999
4454,9.218,18.7,142.21,263.0329,0.0,315.999,144.999,0.0,0.0,0.0,0.0,0.0
1084,13.2015,19.0315,144.405,263.0327,0.0,1442.999,0.0,0.0,0.0,0.0,2411.999,2924.999
