"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Z","Ions","Freq.","Q.Score","Sat.","Mark","X217.B3.6902.d.DeMP","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"C+","[CF2]n_259","PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6","C13HF25O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 618.9619","2.762",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 4369","27.185","201.08","-1"," 2","12","100.0",NA,"False","1.808999e+03","4_PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6;C13HF25O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6;C13HF25O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","619","-0.0380999999999858","619.001436364542","619","0.00143636454231455","49","259","9","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_259","PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6","C13HF25O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 618.9620","2.759",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 3234","24.397","180.41","-1"," 2","12","100.0",NA,"False","2.894999e+03","1_PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6;C13HF25O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_PFTrDA|(M-H-CO2)-|DTXSID20892489|CAS=862374-87-6;C13HF25O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","619","-0.0380000000000109","619.00153637093","619","0.00153637092989811","49","259","9","TRUE","RT ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_259","PFTeDA|(M-H-CO2)-|DTXSID3059921|CAS=376-06-7","C14HF27O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 668.9588","2.945",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 5907","25.535","188.54","-1"," 1","12"," 97.5",NA,"False","3.849990e+02","1_PFTeDA|(M-H-CO2)-|DTXSID3059921|CAS=376-06-7;C14HF27O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C2- PFTeDA|(M-H-CO2)-|NA|CAS=NA;C14HF27O2;NA | 1_PFTeDA|(M-H-CO2)-|DTXSID3059921|CAS=376-06-7;C14HF27O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","669","-0.0412000000000035","669.001529930518","669","0.00152993051847261","49","259","9","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"C+","[CF2]n_259",NA,NA,NA," 718.9554","3.102",NA,NA,"Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 7650","26.664","196.62","-1"," 2"," 9","100.0",NA,"False","7.699990e+02","5_NoID","719","-0.0445999999999458","719.001323477332","719","0.00132347733210736","49","259","9","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_259",NA,NA,NA," 718.9570","3.111",NA,NA,"Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","12079","29.680","218.92","-1"," 2"," 7"," 97.3",NA,"False","4.399990e+02","5_NoID","719","-0.0430000000000064","719.002923579533","719","0.00292357953253486","49","259","9","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_259","PFHxDA|(M-H-CO2)-|DTXSID1070800|CAS=67905-19-5","C16HF31O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 768.9553","3.255",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","14290","27.684","203.91","-1"," 2"," 8"," 93.4",NA,"False","1.249990e+02","1_PFHxDA|(M-H-CO2)-|DTXSID1070800|CAS=67905-19-5;C16HF31O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_PFHxDA|(M-H-CO2)-|DTXSID1070800|CAS=67905-19-5;C16HF31O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","769","-0.0447000000000344","769.004417234934","769","0.00441723493406698","49","259","9","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_228","PFBS-L|(M-H)-|NA|CAS=NA","C4HF9O3S","NA"," 298.9414","0.975",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 9678","17.657","133.40","-1"," 1"," 7"," 98.5",NA,"False","5.639990e+02","1_PFBS-L|(M-H)-|NA|CAS=NA;C4HF9O3S;NA | 1_13C3- PFBS|(M-H)-|NA|CAS=NA;C4HF9O3S;NA | 1_PFBS|(M-H)-|DTXSID5030030|CAS=375-73-5;C4HF9O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","299","-0.0586000000000126","298.960494965566","299","-0.0395050344339438","45","228","7","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_228","PFPeS-L|(M-H)-|NA|CAS=NA","C5HF11O3S","NA"," 348.9384","1.475",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 4598","18.906","141.99","-1"," 3"," 9","100.0",NA,"False","2.262999e+03","1_PFPeS-L|(M-H)-|NA|CAS=NA;C5HF11O3S;NA | 1_PFPeS|(M-H)-|DTXSID8062600|CAS=2706-91-4;C5HF11O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","349","-0.0615999999999985","348.96068853793","349","-0.039311462070259","45","228","7","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"C+","[CF2]n_228","PFHxS-L|(M-H)-|NA|CAS=NA","C6HF13O3S","NA"," 398.9352","1.805",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 9328","23.251","173.94","-1"," 3"," 6"," 82.6",NA,"False","1.449990e+02","4_PFHxS-L|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 4_13C3- PFHxS|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 4_PFHxS|(M-H)-|DTXSID7040150|CAS=355-46-4;C6HF13O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","399","-0.0647999999999911","398.960682097518","399","-0.0393179024815709","45","228","7","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_228","PFHxS-L|(M-H)-|NA|CAS=NA","C6HF13O3S","NA"," 398.9358","1.805",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 6576","21.399","160.05","-1"," 2"," 5"," 93.4",NA,"False","4.759990e+02","4_PFHxS-L|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 4_13C3- PFHxS|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 4_PFHxS|(M-H)-|DTXSID7040150|CAS=355-46-4;C6HF13O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","399","-0.064200000000028","398.961282135844","399","-0.0387178641564674","45","228","7","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_228","PFHxS-L|(M-H)-|NA|CAS=NA","C6HF13O3S","NA"," 398.9362","1.796",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","   55","20.196","151.02","-1"," 3","14","100.0","x","False","3.492420e+05","1_PFHxS-L|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 1_13C3- PFHxS|(M-H)-|NA|CAS=NA;C6HF13O3S;NA | 1_PFHxS|(M-H)-|DTXSID7040150|CAS=355-46-4;C6HF13O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","399","-0.0638000000000147","398.961682161394","399","-0.0383178386063605","45","228","7","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_228","PFHpS-L|(M-H)-|NA|CAS=NA","C7HF15O3S","NA"," 448.9310","1.983",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 1943","21.172","157.76","-1"," 3"," 5"," 78.0",NA,"False","9.172999e+03","1_PFHpS-L|(M-H)-|NA|CAS=NA;C7HF15O3S;NA | 1_PFHpS|(M-H)-|DTXSID8059920|CAS=375-92-8;C7HF15O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","449","-0.0690000000000168","448.959675593232","449","-0.0403244067682635","45","228","7","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_228","PFHpS-L|(M-H)-|NA|CAS=NA","C7HF15O3S","NA"," 448.9334","2.046",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","  204","21.426","159.66","-1"," 5","15","100.0",NA,"False","1.151180e+05","1_PFHpS-L|(M-H)-|NA|CAS=NA;C7HF15O3S;NA | 1_PFHpS|(M-H)-|DTXSID8059920|CAS=375-92-8;C7HF15O3S;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","449","-0.066599999999994","448.962075746532","449","-0.0379242534675654","45","228","7","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
