ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 222 B3 305.d.DeMP
112,2.583,22.931,173.56,293.1775,-1,5,18,100.0,x,False,101015.72022809362
113,4.411,37.203,274.36,746.5173,-1,10,12,100.0,x,False,38944.999
115,1.626,23.282,175.73,313.1179,-1,5,10,100.0,x,False,243052.999
116,3.612,30.703,228.77,467.3742,-1,4,12,100.0,x,False,211865.999
117,3.176,30.009,223.09,506.327,-1,3,16,100.0,x,False,34263.00011111111
118,2.842,28.298,211.01,452.2781,-1,5,7,100.0,x,False,399329.999
119,4.262,37.45,276.08,762.513,-1,10,10,100.0,x,False,74405.999
120,2.514,32.045,237.31,597.3063,-1,5,13,100.0,x,False,271017.999
121,3.576,31.902,238.06,445.3322,-1,5,11,82.4,x,False,301042.1447676704
122,2.761,20.838,159.72,225.1847,-1,4,20,100.0,x,False,23270.39799503962
124,3.81,33.784,250.45,573.4541,-1,4,11,100.0,x,False,263083.999
125,2.634,27.663,206.69,421.2273,-1,6,20,100.0,x,False,17647.96658907496
126,2.304,24.093,178.78,531.0107,-1,5,23,100.0,x,False,151035.7514098573
127,2.94,30.008,222.87,526.2947,-1,4,12,100.0,x,False,154003.66677777778
128,2.885,29.408,218.92,480.3099,-1,5,10,97.9,x,False,228084.6733193562
130,4.331,31.315,232.95,495.4069,-1,5,18,100.0,x,False,256222.9946632767
132,2.386,28.904,216.84,374.2444,-1,5,18,100.0,x,False,63134.85838309361
133,3.073,30.259,224.96,506.326,-1,3,5,100.0,x,False,294541.999
134,4.041,36.543,269.7,714.512,-1,5,12,100.0,x,False,228686.999
136,3.861,30.338,225.51,509.332,-1,2,14,100.0,x,False,165060.999
137,3.343,23.25,175.78,301.1646,-1,6,20,100.0,x,False,201260.0638079429
138,3.529,28.516,210.81,639.0833,-1,5,12,100.0,x,False,170407.999
139,2.677,29.828,221.71,509.2896,-1,5,12,100.0,x,False,282637.999
142,2.356,27.529,205.57,429.3016,-1,4,15,100.0,x,False,290726.999
143,2.35,23.526,177.97,297.2423,-1,4,11,100.0,x,False,142764.999
144,3.745,29.942,223.36,447.3476,-1,4,12,100.0,x,False,47993.00011111111
145,3.405,30.709,228.86,463.3434,-1,3,12,100.0,x,False,234468.999
146,4.28,36.809,271.5,738.5132,-1,8,15,100.0,x,False,61532.33513966249
147,2.194,23.471,174.68,473.9874,-1,3,19,100.0,x,False,12855.913079228398
148,2.016,19.729,147.28,418.9726,-1,3,14,100.0,x,False,158765.8016559924
149,3.047,23.806,180.04,299.258,-1,4,16,100.0,,False,173890.82231110125
150,3.707,19.717,151.19,223.027,-1,5,11,100.0,x,False,330479.9351870332
152,3.598,21.673,165.53,241.2161,-1,4,17,100.0,x,False,12495.197894999525
153,3.462,27.804,244.28,59.0126,-1,3,17,100.0,x,False,116516.79720398346
155,3.455,32.724,242.96,537.4175,-1,4,5,100.0,x,False,411904.999
156,2.783,24.794,186.9,325.1813,-1,2,8,97.4,x,False,432.999
159,2.758,23.64,178.78,299.2584,-1,4,22,100.0,,False,68950.28764020641
161,3.717,31.406,234.31,447.3487,-1,5,11,94.7,x,False,212803.66677777778
162,1.552,26.132,196.08,369.1736,-1,4,13,100.0,x,False,249281.999
163,2.671,23.597,178.51,297.2431,-1,4,8,100.0,x,False,69044.999
164,1.205,17.998,135.8,308.8384,-1,7,13,100.0,x,False,255544.999
165,3.639,33.842,250.8,581.4575,-1,4,17,100.0,x,False,72396.75650727334
166,1.568,27.531,206.13,395.1894,-1,4,13,100.0,x,False,241161.999
167,4.206,33.721,249.76,593.4825,-1,5,12,100.0,x,False,250765.17770873295
168,3.286,29.991,223.47,465.3599,-1,3,18,98.3,x,False,240662.80857055917
170,3.818,33.832,250.63,591.4652,-1,6,10,100.0,,False,165083.44455555556
171,0.443,23.674,178.75,311.1388,-1,4,12,100.0,x,False,65636.999
172,0.484,20.558,156.86,245.0469,-1,5,12,100.0,x,False,333924.999
173,2.892,29.373,218.4,502.2946,-1,4,15,100.0,,False,151455.3854376206
174,0.402,15.068,122.18,107.0482,-1,3,14,100.0,x,False,39435.999
175,0.923,17.141,131.43,220.9387,-1,7,13,100.0,x,False,192135.999
176,3.032,30.107,224.35,465.3589,-1,3,11,95.1,x,False,214426.33344444443
177,4.215,33.359,247.28,573.4556,-1,4,9,100.0,x,False,287011.55566666665
178,3.063,30.147,223.88,528.31,-1,4,11,100.0,x,False,144350.999
179,4.247,19.731,151.3,223.0263,-1,4,9,100.0,x,False,286019.22233333334
180,1.6,29.041,216.17,481.2811,-1,4,13,100.0,x,False,31757.999
181,1.978,22.222,165.86,427.0,-1,1,19,96.5,,False,21090.24744036785
182,2.616,27.557,205.53,447.2521,-1,3,15,100.0,x,False,159433.889
183,3.024,20.855,159.56,233.153,-1,4,16,100.0,x,False,133026.44455555556
184,3.27,29.449,219.11,489.2788,-1,4,16,100.0,,False,131492.68945889658
185,3.771,30.433,226.75,467.3739,-1,4,11,100.0,x,False,111799.68127464532
186,0.382,16.771,129.79,188.9839,-1,4,13,100.0,x,False,48789.999
187,3.948,38.444,283.14,807.5108,-1,5,15,100.0,x,False,59365.55566666667
188,4.195,33.797,250.36,591.465,-1,8,14,98.1,x,False,203227.51992942125
189,2.785,33.497,248.04,602.3493,-1,4,15,100.0,,False,99680.999
191,0.635,18.378,142.79,179.0696,-1,3,15,100.0,,False,68633.999
192,1.839,28.587,213.2,449.255,-1,4,14,100.0,x,False,107516.999
195,3.313,33.665,249.49,582.3794,-1,4,11,100.0,x,False,136275.999
196,3.866,30.067,223.66,495.3155,-1,3,14,100.0,x,False,83210.889
197,3.462,33.123,245.37,591.3915,-1,5,10,100.0,,False,104881.999
198,3.953,37.164,274.06,746.5182,-1,8,9,97.3,,False,112350.999
201,3.211,32.341,240.11,537.4179,-1,4,7,100.0,x,False,112723.999
203,2.21,23.442,174.07,514.9817,-1,4,24,100.0,,False,79631.60667023162
204,2.046,21.426,159.66,448.9334,-1,5,15,100.0,,False,70901.999
205,0.379,16.638,129.53,172.9897,-1,4,16,100.0,,False,46831.33344444444
206,3.57,31.487,233.97,517.3912,-1,2,13,96.6,,False,151601.999
208,3.914,32.039,238.66,473.3643,-1,4,14,97.4,,False,140852.91606466428
209,2.246,22.79,169.29,505.9539,-1,1,17,96.5,,False,34695.97158863605
210,4.187,41.013,301.53,909.5571,-1,4,13,100.0,x,False,51543.999
212,1.512,27.973,208.01,498.2894,-1,6,9,100.0,x,False,351107.999
213,3.864,30.391,226.34,473.3646,-1,5,16,97.3,,False,136234.40868501848
214,2.92,32.542,242.31,480.3109,-1,4,8,100.0,,False,45569.999
215,1.062,17.593,133.64,264.8887,-1,7,12,100.0,x,False,192409.999
216,4.354,40.116,295.15,863.5709,-1,5,15,100.0,x,False,58615.00011111111
217,3.06,21.946,167.28,251.201,-1,4,21,100.0,,False,15236.719061919306
218,1.895,27.091,202.89,391.2849,-1,4,12,100.0,x,False,34119.999
219,3.44,31.991,237.8,511.4013,-1,5,15,100.0,,False,103391.32013837624
220,4.036,40.162,295.4,881.5252,-1,2,13,100.0,,False,139643.999
222,0.552,19.214,147.7,213.0203,-1,4,13,100.0,x,False,27310.999
223,2.303,23.393,177.01,295.2271,-1,4,14,100.0,x,False,59448.33344444445
224,2.093,24.185,179.66,508.9631,-1,4,19,100.0,,False,57505.86745486024
225,0.404,17.685,136.29,203.0001,-1,5,15,100.0,,False,12544.999
226,4.475,37.433,276.04,750.5471,-1,4,7,100.0,x,False,160750.55566666665
227,2.911,30.717,228.62,485.3855,-1,4,15,100.0,,False,134195.999
228,3.774,29.961,223.5,447.347,-1,4,6,82.4,x,False,247574.22233333334
232,4.001,29.764,221.99,449.365,-1,4,10,100.0,,False,85615.78527454197
233,3.693,28.143,210.58,403.3577,-1,5,13,100.0,x,False,184379.999
234,2.37,23.607,178.64,295.2263,-1,3,8,100.0,x,False,63264.999
236,2.681,23.669,179.05,297.242,-1,3,13,100.0,,False,86300.24728836524
237,1.246,20.365,155.14,253.0811,-1,4,12,100.0,,False,75997.999
238,4.208,39.816,293.21,816.582,-1,6,13,86.6,,False,40749.999
240,3.093,28.746,214.16,466.2942,-1,5,11,93.7,x,False,12630.999
242,0.648,17.296,131.06,278.9136,-1,4,13,100.0,x,False,187399.999
243,2.473,29.492,219.23,507.274,-1,4,13,100.0,,False,128380.999
244,4.285,37.128,273.79,748.5338,-1,3,4,100.0,x,False,105889.999
245,2.471,26.145,195.87,386.2365,-1,5,13,100.0,x,False,60191.999
247,2.699,26.409,197.82,388.252,-1,5,13,100.0,x,False,42826.999
249,1.392,27.769,207.85,399.2203,-1,6,11,100.0,x,False,22161.999
252,3.298,29.327,218.88,439.3428,-1,4,13,100.0,,False,68493.889
254,2.377,31.546,233.85,571.2899,-1,6,9,100.0,x,False,9888.999
255,3.768,32.952,245.2,493.3363,-1,5,11,100.0,,False,48860.999
256,3.186,28.11,210.21,411.2902,-1,4,14,100.0,x,False,62323.79811186095
257,2.744,29.282,217.75,500.2789,-1,4,7,99.5,x,False,32609.999
259,2.784,27.201,203.2,423.2519,-1,4,16,100.0,x,False,68373.66677777778
262,2.446,32.426,239.93,621.3061,-1,5,13,100.0,,False,76647.999
263,1.625,21.949,164.04,408.9681,-1,4,19,100.0,,False,58587.19907647353
264,0.594,16.886,130.03,204.9439,-1,6,13,100.0,x,False,253307.999
265,3.753,39.931,294.08,816.5805,-1,5,8,99.7,x,False,83696.999
267,3.061,32.979,245.08,517.3915,-1,4,12,100.0,,False,83989.999
268,2.79,32.874,244.47,504.311,-1,4,13,100.0,,False,24208.999
269,2.435,25.445,191.44,342.2649,-1,3,12,100.0,x,False,88734.8075527231
270,1.549,27.65,206.95,399.2213,-1,5,13,100.0,x,False,17796.999
272,3.385,33.567,249.58,508.3426,-1,4,15,100.0,,False,17013.999
273,2.855,31.059,231.2,483.3696,-1,4,8,99.2,,False,100258.999
274,3.294,30.612,227.79,489.3599,-1,2,11,97.5,,False,134540.999
275,3.276,25.65,192.64,359.2203,-1,4,14,100.0,,False,21682.999
276,4.332,37.205,274.37,747.5211,-1,3,8,96.5,,False,85192.999
277,2.66,32.303,239.66,552.333,-1,3,15,100.0,,False,5934.999
278,3.063,33.211,246.96,506.327,-1,4,15,100.0,,False,58628.999
279,3.637,25.291,190.52,331.2631,-1,4,13,100.0,,False,88935.77788888889
280,4.534,28.403,212.64,397.3682,-1,4,15,100.0,,False,18026.999
281,3.806,31.797,236.28,517.3917,-1,2,15,88.6,,False,122951.10240855145
282,2.621,28.652,213.34,476.2774,-1,2,8,96.5,x,False,2951.999
283,0.38,16.957,130.57,204.9785,-1,4,10,100.0,x,False,3674.999
284,0.748,19.82,151.75,229.0519,-1,4,12,100.0,x,False,7949.999
286,3.837,31.462,234.1,491.3761,-1,2,12,100.0,,False,77137.999
287,2.866,33.018,244.72,578.3484,-1,3,7,100.0,x,False,722.999
289,2.469,24.393,184.0,319.2265,-1,3,11,100.0,x,False,1922.5369467698442
290,2.788,27.468,205.02,435.2526,-1,3,20,100.0,,False,123628.96520805858
294,2.794,30.453,226.15,528.3101,-1,4,12,100.0,,False,63539.999
295,2.879,27.857,207.74,449.2684,-1,3,16,100.0,x,False,39061.44455555556
296,2.873,25.738,193.72,339.1979,-1,4,13,82.4,x,False,20280.916316947376
298,2.972,32.703,243.52,480.311,-1,4,7,100.0,,False,95991.999
299,3.373,29.32,218.83,439.3426,-1,4,9,100.0,,False,50101.889
302,3.986,39.877,293.67,816.5807,-1,5,8,100.0,x,False,64618.999
303,3.369,25.383,192.47,283.2415,-1,3,12,100.0,,False,518.999
305,3.418,30.18,224.88,465.3597,-1,2,13,96.8,,False,127401.75855294727
306,1.197,26.084,195.75,367.1598,-1,2,5,100.0,x,False,76120.999
307,3.913,37.269,274.84,748.5329,-1,4,9,100.0,,False,11917.00011111112
308,2.576,26.833,200.66,409.2358,-1,3,15,100.0,,False,113915.03208055935
309,3.199,29.605,220.9,443.3175,-1,3,14,100.0,,False,120329.999
310,3.192,31.458,233.85,509.3867,-1,2,12,97.1,,False,111939.999
311,3.048,23.586,178.43,297.2422,-1,2,11,100.0,,False,52578.96205818542
312,1.834,29.611,221.13,431.3167,-1,4,13,100.0,,False,35434.999
314,1.734,18.596,144.89,171.9968,-1,1,16,98.1,,False,7418.622419440871
315,3.032,29.009,216.03,473.3493,-1,4,13,100.0,x,False,7237.999
316,2.64,29.228,217.61,478.2932,-1,3,7,100.0,,False,103415.999
317,3.048,30.146,224.63,465.358,-1,2,8,99.9,,False,91248.33344444445
318,3.882,31.964,237.5,519.4062,-1,2,8,100.0,,False,72294.33344444445
319,3.306,30.4,225.99,508.3407,-1,4,9,96.0,,False,127519.44455555556
320,2.482,26.684,200.31,365.2686,-1,4,15,98.4,,False,71002.77788888889
321,3.194,32.252,239.47,535.402,-1,4,13,100.0,,False,103932.999
322,3.374,28.011,207.18,623.055,-1,4,13,100.0,,False,52865.11122222222
323,3.123,29.898,222.4,494.3267,-1,3,13,100.0,,False,82788.999
324,1.326,29.739,221.07,507.2245,-1,5,13,100.0,x,False,37298.999
326,2.523,22.637,171.93,271.2258,-1,4,11,100.0,x,False,16164.999
327,1.622,27.5,205.86,397.2049,-1,5,11,99.8,x,False,19349.999
328,2.578,29.269,217.85,483.2732,-1,4,7,100.0,,False,131300.999
332,3.857,28.824,215.36,423.3478,-1,5,12,100.0,,False,64973.44455555556
333,2.747,30.776,229.09,483.3707,-1,4,9,99.9,,False,114162.999
336,2.473,25.324,190.51,343.2268,-1,3,7,100.0,x,False,47986.999
337,2.953,28.361,212.01,415.3258,-1,4,5,100.0,x,False,1848.999
338,3.418,30.09,224.88,421.332,-1,4,12,90.0,,False,94754.999
339,4.041,36.895,272.12,740.5276,-1,5,8,98.5,,False,141645.999
340,2.191,20.919,155.67,468.9696,-1,4,15,100.0,,False,53667.24274704857
343,3.021,28.398,212.71,391.2839,-1,2,9,100.0,,False,114515.55566666667
344,2.432,20.861,159.99,223.1685,-1,3,15,100.0,,False,17868.999
345,2.465,21.154,162.16,225.2208,-1,3,13,100.0,,False,36851.999
349,2.479,24.407,184.45,305.2147,-1,4,18,100.0,,False,165627.41449800797
350,2.28,22.794,169.39,499.0554,-1,4,7,52.5,,False,47357.999
352,3.254,32.827,244.06,509.3855,-1,2,11,77.3,,False,128368.999
353,3.14,29.541,220.0,473.2842,-1,4,22,100.0,,False,55788.504742528436
354,4.041,40.36,297.09,840.5807,-1,8,7,99.9,x,False,34327.999
355,4.297,23.787,180.0,295.2624,-1,4,17,100.0,,False,20063.177201723833
356,2.358,31.476,233.33,571.2898,-1,5,13,100.0,,False,156578.999
358,4.132,37.123,273.82,740.5263,-1,3,9,100.0,,False,15510.999
359,1.579,21.68,320.85,294.6181,-2,5,11,100.0,,False,86245.999
360,2.229,26.161,194.66,482.9361,-1,4,24,100.0,,False,39239.581540761224
361,2.486,24.74,185.9,353.199,-1,5,16,100.0,x,False,98111.07182890634
362,3.424,32.432,240.87,529.4258,-1,4,17,100.0,,False,4063.188089550302
365,3.165,29.144,217.54,437.3275,-1,2,16,100.0,,False,87366.889
366,4.099,33.476,248.22,567.4652,-1,5,7,98.5,x,False,86876.999
368,2.453,33.542,249.79,479.2842,-1,5,12,100.0,,False,148554.999
369,3.85,33.331,247.16,565.4496,-1,7,13,100.0,,False,68868.999
370,3.651,30.928,230.1,493.3918,-1,4,17,100.0,,False,77032.90375822314
371,3.056,22.111,168.48,253.2145,-1,5,6,99.2,x,False,1161.999
372,4.76,33.302,246.86,575.4697,-1,3,8,92.3,,False,54365.999
373,3.62,33.288,246.48,605.4074,-1,6,7,99.7,,False,8656.999
376,2.138,19.674,149.73,256.9799,-1,5,11,100.0,x,False,49219.999
377,4.443,31.694,235.69,503.4112,-1,4,12,100.0,,False,71154.08546218881
378,3.662,24.301,183.64,305.247,-1,4,9,100.0,x,False,315381.20504641486
379,3.188,31.325,233.09,491.3735,-1,3,9,82.4,,False,85609.999
382,3.721,33.659,249.63,563.4328,-1,2,10,100.0,,False,96146.999
383,3.939,31.723,236.06,491.3741,-1,2,4,97.4,,False,120696.999
384,2.458,27.359,205.39,365.2688,-1,4,11,89.4,,False,61376.999
385,2.637,32.047,238.5,489.359,-1,4,12,100.0,,False,99085.999
386,4.338,39.662,291.86,857.5247,-1,6,6,100.0,x,False,192124.999
388,2.896,26.757,200.09,409.2362,-1,4,15,100.0,,False,26365.77788888889
391,2.149,22.513,170.99,271.2264,-1,3,15,100.0,,False,30946.000125764884
394,3.206,24.215,182.89,309.2044,-1,4,20,100.0,,False,25932.64288597479
395,4.573,40.551,298.26,885.5543,-1,7,5,82.1,x,False,17572.999
397,2.627,33.59,248.91,583.2586,-1,4,11,100.0,,False,83474.999
398,1.693,24.522,184.62,335.2214,-1,2,9,100.0,x,False,2873.999
399,3.542,24.169,184.0,259.2419,-1,3,15,100.0,,False,32838.999
400,2.291,25.56,192.29,343.2277,-1,4,5,99.9,x,False,1676.999
401,1.998,17.825,134.18,326.7645,-1,8,14,100.0,,False,72272.999
402,4.095,33.549,248.52,591.4661,-1,3,17,96.1,,False,94550.59779213206
406,2.12,23.276,176.42,284.2223,-1,3,15,100.0,,False,31411.999
407,3.266,28.564,213.02,450.2991,-1,3,8,98.0,,False,56257.999
408,2.583,26.015,192.43,614.9623,-1,3,19,100.0,,False,48868.098339687
409,4.24,37.167,273.98,762.5139,-1,7,11,100.0,,False,33487.33344444445
410,2.959,28.139,210.76,391.285,-1,2,11,98.9,,False,52064.999
411,3.138,31.542,234.48,509.3863,-1,5,12,98.4,,False,37517.999
412,4.159,33.783,250.22,594.4851,-1,4,11,99.2,,False,111069.59036819014
413,4.489,33.899,251.27,577.4845,-1,4,12,100.0,,False,44682.22233333333
414,2.313,23.669,178.48,321.1723,-1,4,11,100.0,x,False,28411.666777777777
415,4.018,31.252,232.51,493.3913,-1,5,8,97.8,,False,56023.999
416,4.617,24.497,184.98,311.2945,-1,3,16,100.0,,False,10365.410396738687
417,1.525,29.803,221.19,540.2648,-1,5,13,100.0,,False,120229.999
418,4.144,40.013,294.35,871.5418,-1,3,11,100.0,,False,23362.999
419,3.969,35.358,261.4,653.4097,-1,4,16,100.0,,False,31257.111222222222
421,4.338,40.325,296.61,883.5397,-1,6,7,100.0,,False,143461.999
422,2.567,25.633,192.45,362.2364,-1,4,13,100.0,,False,599.999
423,3.402,39.754,292.75,816.5827,-1,6,11,99.0,,False,47436.999
424,2.693,23.236,176.09,285.242,-1,3,11,100.0,,False,30857.999
425,4.142,36.817,271.72,716.5265,-1,3,9,100.0,,False,72102.999
427,2.558,26.349,197.73,368.28,-1,4,13,100.0,x,False,30508.999
428,4.036,33.104,245.46,567.4653,-1,4,13,100.0,,False,40804.97063507509
430,3.92,25.954,193.09,485.0701,-1,5,14,100.0,,False,128351.49116418512
432,1.494,18.202,138.34,262.8375,-1,11,12,100.0,,False,97568.999
433,2.303,26.596,197.9,482.9353,-1,4,19,100.0,,False,41983.44068670644
434,3.38,31.578,234.75,509.3859,-1,2,9,83.4,x,False,201214.999
437,2.488,31.735,235.72,526.3161,-1,4,11,100.0,,False,49738.999
439,4.061,39.045,287.87,761.5879,-1,3,10,100.0,,False,15595.999
441,2.695,28.981,215.92,466.294,-1,4,11,100.0,,False,53112.999
442,0.402,17.612,142.91,107.0485,-1,3,15,100.0,,False,13609.999
443,2.989,30.963,230.47,485.3844,-1,3,9,100.0,,False,85669.999
444,3.105,33.226,246.24,580.3633,-1,3,5,100.0,x,False,195.5556666666667
445,1.691,25.582,192.13,359.2213,-1,4,6,98.0,x,False,1993.999
446,3.412,31.016,230.78,491.3741,-1,2,11,97.7,,False,52638.22985394953
447,3.666,30.272,225.56,465.3598,-1,2,9,97.6,,False,80933.999
448,4.112,31.13,231.6,493.3909,-1,5,17,100.0,,False,47669.08540893146
449,0.634,21.014,163.36,179.0691,-1,3,15,100.0,,False,25392.999
450,4.24,37.898,279.32,773.5376,-1,3,10,93.7,,False,82766.999
452,2.475,28.515,212.63,452.2782,-1,4,5,100.0,,False,101421.999
453,0.514,17.351,133.39,211.0229,-1,4,15,100.0,,False,24534.999
455,3.542,34.761,257.17,629.4583,-1,4,15,100.0,,False,45918.999
456,0.299,13.156,107.75,96.9584,-1,3,19,100.0,,False,28006.723417725763
457,3.531,28.872,215.75,421.3318,-1,4,12,96.7,,False,60167.00011111111
