ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 204 B3 6808.d.DeMP
34,3.423,25.186,189.81,327.2318,-1,5,13,100.0,x,False,191968.999
35,2.966,32.677,242.42,554.3485,-1,4,15,100.0,x,False,220992.999
37,3.499,32.61,242.11,537.4173,-1,4,14,100.0,x,False,385534.739051145
39,4.25,40.496,297.85,885.5554,-1,7,15,100.0,x,False,411523.15042493545
40,3.378,30.379,225.82,508.3425,-1,5,14,100.0,x,False,304832.999
41,2.396,22.065,163.74,524.9887,-1,4,24,100.0,x,False,89184.11293607525
42,3.542,24.23,183.15,303.2316,-1,5,14,100.0,x,False,405032.564708147
44,2.154,21.85,166.11,265.1463,-1,6,16,100.0,x,False,224235.5833506962
45,4.118,40.327,296.6,883.5404,-1,5,16,100.0,x,False,295619.5680538513
46,2.962,28.953,215.55,478.294,-1,4,13,100.0,x,False,422042.999
47,4.09,39.632,291.62,857.5256,-1,7,12,100.0,x,False,377529.999
48,3.48,30.743,229.06,467.3742,-1,4,11,100.0,x,False,376075.999
49,2.327,32.351,239.39,619.2918,-1,6,15,100.0,x,False,286156.999
51,4.309,34.131,252.84,593.4808,-1,5,12,100.0,x,False,94842.55566666667
52,2.586,23.22,171.99,569.9689,-1,4,24,100.0,x,False,209358.3805285109
54,0.635,21.078,160.4,259.0267,-1,5,15,100.0,x,False,191725.999
55,1.796,20.196,151.02,398.9362,-1,3,14,100.0,x,False,273843.999
56,3.213,28.726,214.06,462.2994,-1,4,19,100.0,x,False,357272.9848793322
58,2.486,27.892,207.9,457.2363,-1,5,12,100.0,x,False,295770.999
59,3.414,33.714,249.85,582.3797,-1,5,13,100.0,x,False,329981.999
60,3.65,25.212,189.97,329.2476,-1,5,15,100.0,x,False,123091.77788888889
61,2.519,20.089,155.08,199.1684,-1,4,14,100.0,x,False,209307.11122222221
62,0.96,17.971,137.06,244.9059,-1,9,13,100.0,x,False,398554.0001111111
63,1.213,26.169,196.36,369.1737,-1,6,13,100.0,x,False,156550.999
64,3.432,23.45,174.13,514.9818,-1,5,15,100.0,x,False,290677.999
65,2.774,32.911,243.91,578.3487,-1,4,14,100.0,x,False,132431.999
66,2.995,33.264,246.52,580.3653,-1,4,15,100.0,x,False,291311.999
68,3.49,30.114,224.67,445.3327,-1,3,15,99.8,x,False,219032.74696202137
69,2.77,29.924,222.26,524.2796,-1,4,11,100.0,x,False,228619.999
74,2.882,32.691,242.53,554.3478,-1,4,11,100.0,x,False,324211.999
75,2.801,29.767,221.31,504.3111,-1,5,14,100.0,x,False,87647.999
76,3.025,24.841,187.2,327.29,-1,5,15,100.0,x,False,217746.55566666665
77,3.769,22.648,172.13,267.2313,-1,4,16,100.0,x,False,53294.275565098025
78,3.25,32.21,239.43,511.4004,-1,4,9,100.0,x,False,396985.999
79,2.756,32.509,240.74,599.3222,-1,6,12,100.0,x,False,257794.999
80,4.56,24.327,183.73,309.2789,-1,4,21,100.0,x,False,19386.864018073422
81,3.424,24.105,182.25,301.2169,-1,4,15,100.0,x,False,164947.4734631158
82,1.281,27.7,207.36,397.2055,-1,5,14,100.0,x,False,290091.999
83,1.497,26.877,200.43,448.3067,-1,5,13,100.0,x,False,338199.999
84,1.741,18.646,139.75,368.9756,-1,3,12,100.0,x,False,263836.999
85,4.197,39.155,288.23,835.5402,-1,5,15,100.0,x,False,151543.999
86,3.664,28.344,249.04,59.0124,-1,3,16,100.0,x,False,269681.402382741
89,2.904,29.921,222.22,526.2946,-1,4,13,100.0,x,False,237255.999
90,2.453,27.135,202.56,433.2369,-1,5,19,100.0,x,False,269827.91035241605
91,3.584,24.13,179.06,531.0103,-1,5,14,100.0,x,False,286570.999
92,1.389,26.95,200.98,448.3065,-1,5,10,100.0,x,False,365383.999
93,3.189,22.318,170.2,249.148,-1,5,17,100.0,x,False,2021.2199645736837
95,4.482,23.412,177.48,283.2635,-1,5,11,100.0,x,False,153981.1783087813
96,3.529,31.423,234.46,445.3335,-1,5,14,93.7,x,False,144954.61341603502
97,2.309,31.711,234.85,595.2909,-1,5,12,100.0,x,False,195588.999
98,3.313,28.703,214.58,415.3221,-1,4,13,100.0,x,False,280232.999
99,4.176,24.291,183.51,307.263,-1,4,17,100.0,x,False,42003.9649476846
101,1.66,23.259,175.56,313.1181,-1,4,10,100.0,x,False,348735.999
102,3.172,21.212,161.7,250.1437,-1,4,21,100.0,x,False,160420.47728512896
103,1.544,23.855,180.12,311.2212,-1,4,12,100.0,x,False,343505.999
104,2.896,23.77,179.77,299.2579,-1,4,10,100.0,x,False,273682.999
105,1.865,23.056,172.97,366.8995,-1,10,13,100.0,x,False,22893.999
108,2.394,24.725,183.54,524.9876,-1,3,19,100.0,x,False,62521.60125214496
109,4.187,22.851,173.62,269.246,-1,4,15,100.0,x,False,60888.89296417697
110,2.546,25.98,192.5,569.9692,-1,4,18,100.0,x,False,162078.18419169352
111,4.034,28.605,213.68,425.3638,-1,4,17,100.0,x,False,83767.65197025183
112,2.583,22.931,173.56,293.1775,-1,5,18,100.0,x,False,135081.72022809362
113,4.411,37.203,274.36,746.5173,-1,10,12,100.0,x,False,2007.999
115,1.626,23.282,175.73,313.1179,-1,5,10,100.0,x,False,262698.999
116,3.612,30.703,228.77,467.3742,-1,4,12,100.0,x,False,143242.999
117,3.176,30.009,223.09,506.327,-1,3,16,100.0,x,False,44206.00011111111
118,2.842,28.298,211.01,452.2781,-1,5,7,100.0,x,False,411286.999
120,2.514,32.045,237.31,597.3063,-1,5,13,100.0,x,False,178183.999
121,3.576,31.902,238.06,445.3322,-1,5,11,82.4,x,False,154319.14476767043
122,2.761,20.838,159.72,225.1847,-1,4,20,100.0,x,False,3209.3979950396197
124,3.81,33.784,250.45,573.4541,-1,4,11,100.0,x,False,186941.999
125,2.634,27.663,206.69,421.2273,-1,6,20,100.0,x,False,58337.96658907496
126,2.304,24.093,178.78,531.0107,-1,5,23,100.0,x,False,126751.75140985729
127,2.94,30.008,222.87,526.2947,-1,4,12,100.0,x,False,280000.6667777778
128,2.885,29.408,218.92,480.3099,-1,5,10,97.9,x,False,228547.6733193562
129,2.804,25.043,188.46,339.1996,-1,5,23,99.3,x,False,67705.30471305142
130,4.331,31.315,232.95,495.4069,-1,5,18,100.0,x,False,2252.994663276704
132,2.386,28.904,216.84,374.2444,-1,5,18,100.0,x,False,14029.858383093611
133,3.073,30.259,224.96,506.326,-1,3,5,100.0,x,False,287617.999
134,4.041,36.543,269.7,714.512,-1,5,12,100.0,x,False,139474.999
135,2.154,24.594,186.08,297.1512,-1,5,15,93.7,x,False,196522.5988177155
136,3.861,30.338,225.51,509.332,-1,2,14,100.0,x,False,95439.999
137,3.343,23.25,175.78,301.1646,-1,6,20,100.0,x,False,194955.0638079429
138,3.529,28.516,210.81,639.0833,-1,5,12,100.0,x,False,208882.999
139,2.677,29.828,221.71,509.2896,-1,5,12,100.0,x,False,236942.999
141,2.904,29.271,217.64,502.2944,-1,4,10,100.0,x,False,58171.999
142,2.356,27.529,205.57,429.3016,-1,4,15,100.0,x,False,109264.999
143,2.35,23.526,177.97,297.2423,-1,4,11,100.0,x,False,2324.999
144,3.745,29.942,223.36,447.3476,-1,4,12,100.0,x,False,147564.00011111112
145,3.405,30.709,228.86,463.3434,-1,3,12,100.0,x,False,134044.999
148,2.016,19.729,147.28,418.9726,-1,3,14,100.0,x,False,135356.8016559924
149,3.047,23.806,180.04,299.258,-1,4,16,100.0,,False,107661.82231110125
150,3.707,19.717,151.19,223.027,-1,5,11,100.0,x,False,170433.93518703317
153,3.462,27.804,244.28,59.0126,-1,3,17,100.0,x,False,159230.79720398344
155,3.455,32.724,242.96,537.4175,-1,4,5,100.0,x,False,251755.999
156,2.783,24.794,186.9,325.1813,-1,2,8,97.4,x,False,417586.999
157,2.169,23.773,179.84,297.1516,-1,5,16,96.3,x,False,175690.82681872795
158,2.724,26.465,199.2,339.1992,-1,4,17,82.4,x,False,218677.1959093961
159,2.758,23.64,178.78,299.2584,-1,4,22,100.0,,False,82596.28764020641
161,3.717,31.406,234.31,447.3487,-1,5,11,94.7,x,False,116834.66677777778
162,1.552,26.132,196.08,369.1736,-1,4,13,100.0,x,False,65356.999
163,2.671,23.597,178.51,297.2431,-1,4,8,100.0,x,False,190715.999
164,1.205,17.998,135.8,308.8384,-1,7,13,100.0,x,False,234491.999
165,3.639,33.842,250.8,581.4575,-1,4,17,100.0,x,False,41812.75650727334
166,1.568,27.531,206.13,395.1894,-1,4,13,100.0,x,False,207393.999
170,3.818,33.832,250.63,591.4652,-1,6,10,100.0,,False,119798.44455555556
171,0.443,23.674,178.75,311.1388,-1,4,12,100.0,x,False,71282.999
172,0.484,20.558,156.86,245.0469,-1,5,12,100.0,x,False,152512.999
173,2.892,29.373,218.4,502.2946,-1,4,15,100.0,,False,173969.3854376206
174,0.402,15.068,122.18,107.0482,-1,3,14,100.0,x,False,79539.999
175,0.923,17.141,131.43,220.9387,-1,7,13,100.0,x,False,200445.999
176,3.032,30.107,224.35,465.3589,-1,3,11,95.1,x,False,144060.33344444443
177,4.215,33.359,247.28,573.4556,-1,4,9,100.0,x,False,21991.555666666667
178,3.063,30.147,223.88,528.31,-1,4,11,100.0,x,False,240482.999
179,4.247,19.731,151.3,223.0263,-1,4,9,100.0,x,False,152196.22233333334
180,1.6,29.041,216.17,481.2811,-1,4,13,100.0,x,False,87743.999
181,1.978,22.222,165.86,427.0,-1,1,19,96.5,,False,20549.24744036785
182,2.616,27.557,205.53,447.2521,-1,3,15,100.0,x,False,284361.889
183,3.024,20.855,159.56,233.153,-1,4,16,100.0,x,False,160215.44455555556
184,3.27,29.449,219.11,489.2788,-1,4,16,100.0,,False,149010.68945889658
185,3.771,30.433,226.75,467.3739,-1,4,11,100.0,x,False,107747.68127464532
186,0.382,16.771,129.79,188.9839,-1,4,13,100.0,x,False,125186.999
187,3.948,38.444,283.14,807.5108,-1,5,15,100.0,x,False,106548.55566666667
188,4.195,33.797,250.36,591.465,-1,8,14,98.1,x,False,23402.519929421265
189,2.785,33.497,248.04,602.3493,-1,4,15,100.0,,False,26451.999
191,0.635,18.378,142.79,179.0696,-1,3,15,100.0,,False,49077.999
192,1.839,28.587,213.2,449.255,-1,4,14,100.0,x,False,106306.999
195,3.313,33.665,249.49,582.3794,-1,4,11,100.0,x,False,137724.999
196,3.866,30.067,223.66,495.3155,-1,3,14,100.0,x,False,112406.889
197,3.462,33.123,245.37,591.3915,-1,5,10,100.0,,False,141096.999
200,3.374,29.254,217.77,480.3088,-1,5,5,100.0,x,False,351101.999
201,3.211,32.341,240.11,537.4179,-1,4,7,100.0,x,False,69745.999
202,2.346,22.401,169.91,279.1618,-1,5,16,100.0,x,False,114701.46101672927
203,2.21,23.442,174.07,514.9817,-1,4,24,100.0,,False,77081.60667023162
204,2.046,21.426,159.66,448.9334,-1,5,15,100.0,,False,66140.999
205,0.379,16.638,129.53,172.9897,-1,4,16,100.0,,False,32412.333444444444
206,3.57,31.487,233.97,517.3912,-1,2,13,96.6,,False,107462.999
208,3.914,32.039,238.66,473.3643,-1,4,14,97.4,,False,44986.916064664285
209,2.246,22.79,169.29,505.9539,-1,1,17,96.5,,False,36913.97158863605
210,4.187,41.013,301.53,909.5571,-1,4,13,100.0,x,False,53781.999
211,2.802,30.04,223.36,504.3102,-1,4,3,100.0,x,False,257987.999
212,1.512,27.973,208.01,498.2894,-1,6,9,100.0,x,False,178692.999
213,3.864,30.391,226.34,473.3646,-1,5,16,97.3,,False,54902.40868501848
215,1.062,17.593,133.64,264.8887,-1,7,12,100.0,x,False,140922.999
216,4.354,40.116,295.15,863.5709,-1,5,15,100.0,x,False,61687.00011111111
217,3.06,21.946,167.28,251.201,-1,4,21,100.0,,False,2711.7190619193057
218,1.895,27.091,202.89,391.2849,-1,4,12,100.0,x,False,141670.999
219,3.44,31.991,237.8,511.4013,-1,5,15,100.0,,False,169853.32013837624
220,4.036,40.162,295.4,881.5252,-1,2,13,100.0,,False,109316.999
222,0.552,19.214,147.7,213.0203,-1,4,13,100.0,x,False,82000.999
223,2.303,23.393,177.01,295.2271,-1,4,14,100.0,x,False,121747.33344444445
224,2.093,24.185,179.66,508.9631,-1,4,19,100.0,,False,66209.86745486024
225,0.404,17.685,136.29,203.0001,-1,5,15,100.0,,False,73997.999
227,2.911,30.717,228.62,485.3855,-1,4,15,100.0,,False,143673.999
228,3.774,29.961,223.5,447.347,-1,4,6,82.4,x,False,16020.222333333333
230,4.009,23.259,176.32,283.2547,-1,3,8,100.0,,False,66012.999
231,3.835,25.14,189.37,331.264,-1,4,14,100.0,,False,55728.2461904228
233,3.693,28.143,210.58,403.3577,-1,5,13,100.0,x,False,76803.999
234,2.37,23.607,178.64,295.2263,-1,3,8,100.0,x,False,47010.999
236,2.681,23.669,179.05,297.242,-1,3,13,100.0,,False,68015.24728836524
237,1.246,20.365,155.14,253.0811,-1,4,12,100.0,,False,138969.999
238,4.208,39.816,293.21,816.582,-1,6,13,86.6,,False,14292.999
239,3.589,21.662,165.45,241.2154,-1,4,13,100.0,,False,9015.94292679929
240,3.093,28.746,214.16,466.2942,-1,5,11,93.7,x,False,179629.999
242,0.648,17.296,131.06,278.9136,-1,4,13,100.0,x,False,129628.999
243,2.473,29.492,219.23,507.274,-1,4,13,100.0,,False,95758.999
245,2.471,26.145,195.87,386.2365,-1,5,13,100.0,x,False,37825.999
246,3.997,33.775,250.19,593.4787,-1,4,9,100.0,x,False,88206.8828198105
247,2.699,26.409,197.82,388.252,-1,5,13,100.0,x,False,39714.999
249,1.392,27.769,207.85,399.2203,-1,6,11,100.0,x,False,287403.999
251,2.316,23.244,175.53,309.1729,-1,3,17,100.0,x,False,106024.28489838599
252,3.298,29.327,218.88,439.3428,-1,4,13,100.0,,False,43395.889
254,2.377,31.546,233.85,571.2899,-1,6,9,100.0,x,False,106389.999
255,3.768,32.952,245.2,493.3363,-1,5,11,100.0,,False,139481.999
256,3.186,28.11,210.21,411.2902,-1,4,14,100.0,x,False,22759.79811186095
257,2.744,29.282,217.75,500.2789,-1,4,7,99.5,x,False,152870.999
259,2.784,27.201,203.2,423.2519,-1,4,16,100.0,x,False,153547.66677777778
262,2.446,32.426,239.93,621.3061,-1,5,13,100.0,,False,71515.999
263,1.625,21.949,164.04,408.9681,-1,4,19,100.0,,False,61818.19907647353
264,0.594,16.886,130.03,204.9439,-1,6,13,100.0,x,False,37892.999
265,3.753,39.931,294.08,816.5805,-1,5,8,99.7,x,False,31751.999
267,3.061,32.979,245.08,517.3915,-1,4,12,100.0,,False,49718.999
268,2.79,32.874,244.47,504.311,-1,4,13,100.0,,False,57502.999
269,2.435,25.445,191.44,342.2649,-1,3,12,100.0,x,False,68294.8075527231
270,1.549,27.65,206.95,399.2213,-1,5,13,100.0,x,False,192867.999
272,3.385,33.567,249.58,508.3426,-1,4,15,100.0,,False,58189.999
273,2.855,31.059,231.2,483.3696,-1,4,8,99.2,,False,135136.999
274,3.294,30.612,227.79,489.3599,-1,2,11,97.5,,False,71108.999
275,3.276,25.65,192.64,359.2203,-1,4,14,100.0,,False,13598.999
276,4.332,37.205,274.37,747.5211,-1,3,8,96.5,,False,54858.999
277,2.66,32.303,239.66,552.333,-1,3,15,100.0,,False,299.999
278,3.063,33.211,246.96,506.327,-1,4,15,100.0,,False,57420.999
279,3.637,25.291,190.52,331.2631,-1,4,13,100.0,,False,915.7778888888889
280,4.534,28.403,212.64,397.3682,-1,4,15,100.0,,False,9805.999
281,3.806,31.797,236.28,517.3917,-1,2,15,88.6,,False,78440.10240855145
282,2.621,28.652,213.34,476.2774,-1,2,8,96.5,x,False,286468.999
283,0.38,16.957,130.57,204.9785,-1,4,10,100.0,x,False,178248.999
284,0.748,19.82,151.75,229.0519,-1,4,12,100.0,x,False,57535.999
285,0.477,23.269,175.5,319.1203,-1,5,3,100.0,x,False,327.999
286,3.837,31.462,234.1,491.3761,-1,2,12,100.0,,False,28431.999
287,2.866,33.018,244.72,578.3484,-1,3,7,100.0,x,False,695.999
288,0.256,16.12,125.79,167.0195,-1,3,13,100.0,x,False,12788.999
289,2.469,24.393,184.0,319.2265,-1,3,11,100.0,x,False,166907.53694676983
290,2.788,27.468,205.02,435.2526,-1,3,20,100.0,,False,67381.96520805858
291,4.214,31.372,233.37,495.4065,-1,4,9,100.0,,False,34499.22233333333
294,2.794,30.453,226.15,528.3101,-1,4,12,100.0,,False,42674.999
295,2.879,27.857,207.74,449.2684,-1,3,16,100.0,x,False,149366.44455555556
296,2.873,25.738,193.72,339.1979,-1,4,13,82.4,x,False,286357.9163169474
298,2.972,32.703,243.52,480.311,-1,4,7,100.0,,False,87234.999
299,3.373,29.32,218.83,439.3426,-1,4,9,100.0,,False,111150.889
303,3.369,25.383,192.47,283.2415,-1,3,12,100.0,,False,19216.999
304,3.998,37.21,274.47,738.5122,-1,5,8,100.0,,False,53612.22233333334
305,3.418,30.18,224.88,465.3597,-1,2,13,96.8,,False,71666.75855294727
307,3.913,37.269,274.84,748.5329,-1,4,9,100.0,,False,40970.00011111112
308,2.576,26.833,200.66,409.2358,-1,3,15,100.0,,False,53374.03208055935
309,3.199,29.605,220.9,443.3175,-1,3,14,100.0,,False,52625.999
310,3.192,31.458,233.85,509.3867,-1,2,12,97.1,,False,83145.999
311,3.048,23.586,178.43,297.2422,-1,2,11,100.0,,False,89287.96205818541
312,1.834,29.611,221.13,431.3167,-1,4,13,100.0,,False,97629.999
313,1.561,27.834,206.97,498.2901,-1,5,12,100.0,x,False,178652.999
314,1.734,18.596,144.89,171.9968,-1,1,16,98.1,,False,9563.622419440871
315,3.032,29.009,216.03,473.3493,-1,4,13,100.0,x,False,160417.999
316,2.64,29.228,217.61,478.2932,-1,3,7,100.0,,False,108498.999
317,3.048,30.146,224.63,465.358,-1,2,8,99.9,,False,99169.33344444445
318,3.882,31.964,237.5,519.4062,-1,2,8,100.0,,False,17902.333444444444
319,3.306,30.4,225.99,508.3407,-1,4,9,96.0,,False,113263.44455555556
320,2.482,26.684,200.31,365.2686,-1,4,15,98.4,,False,42932.777888888886
321,3.194,32.252,239.47,535.402,-1,4,13,100.0,,False,45412.999
322,3.374,28.011,207.18,623.055,-1,4,13,100.0,,False,87279.11122222223
323,3.123,29.898,222.4,494.3267,-1,3,13,100.0,,False,59137.999
324,1.326,29.739,221.07,507.2245,-1,5,13,100.0,x,False,91691.999
325,3.424,23.323,176.92,279.23,-1,4,7,100.0,x,False,14161.444555555556
326,2.523,22.637,171.93,271.2258,-1,4,11,100.0,x,False,4587.999
327,1.622,27.5,205.86,397.2049,-1,5,11,99.8,x,False,189506.999
328,2.578,29.269,217.85,483.2732,-1,4,7,100.0,,False,111416.999
330,4.048,29.933,223.26,449.3641,-1,4,12,100.0,,False,57538.00011111111
331,2.585,23.532,178.01,297.2427,-1,4,11,100.0,,False,45705.88328949333
332,3.857,28.824,215.36,423.3478,-1,5,12,100.0,,False,42717.44455555556
334,3.556,39.88,293.7,816.5803,-1,5,7,99.5,,False,33703.999
336,2.473,25.324,190.51,343.2268,-1,3,7,100.0,x,False,839.999
338,3.418,30.09,224.88,421.332,-1,4,12,90.0,,False,46893.999
339,4.041,36.895,272.12,740.5276,-1,5,8,98.5,,False,119047.999
340,2.191,20.919,155.67,468.9696,-1,4,15,100.0,,False,41819.24274704857
343,3.021,28.398,212.71,391.2839,-1,2,9,100.0,,False,27578.555666666667
344,2.432,20.861,159.99,223.1685,-1,3,15,100.0,,False,5940.999
345,2.465,21.154,162.16,225.2208,-1,3,13,100.0,,False,52202.999
349,2.479,24.407,184.45,305.2147,-1,4,18,100.0,,False,28357.41449800798
350,2.28,22.794,169.39,499.0554,-1,4,7,52.5,,False,63944.999
352,3.254,32.827,244.06,509.3855,-1,2,11,77.3,,False,73278.999
353,3.14,29.541,220.0,473.2842,-1,4,22,100.0,,False,53634.504742528436
355,4.297,23.787,180.0,295.2624,-1,4,17,100.0,,False,921.1772017238338
356,2.358,31.476,233.33,571.2898,-1,5,13,100.0,,False,7868.999
358,4.132,37.123,273.82,740.5263,-1,3,9,100.0,,False,78152.999
359,1.579,21.68,320.85,294.6181,-2,5,11,100.0,,False,90512.999
360,2.229,26.161,194.66,482.9361,-1,4,24,100.0,,False,34185.581540761224
362,3.424,32.432,240.87,529.4258,-1,4,17,100.0,,False,536.1880895503019
364,3.957,39.784,292.75,857.526,-1,7,7,93.7,x,False,11863.999
365,3.165,29.144,217.54,437.3275,-1,2,16,100.0,,False,54131.889
366,4.099,33.476,248.22,567.4652,-1,5,7,98.5,x,False,36495.999
368,2.453,33.542,249.79,479.2842,-1,5,12,100.0,,False,84593.999
369,3.85,33.331,247.16,565.4496,-1,7,13,100.0,,False,59572.999
370,3.651,30.928,230.1,493.3918,-1,4,17,100.0,,False,49397.90375822314
373,3.62,33.288,246.48,605.4074,-1,6,7,99.7,,False,40564.999
376,2.138,19.674,149.73,256.9799,-1,5,11,100.0,x,False,185902.999
378,3.662,24.301,183.64,305.247,-1,4,9,100.0,x,False,1785.2050464148394
379,3.188,31.325,233.09,491.3735,-1,3,9,82.4,,False,74618.999
380,4.456,40.094,295.02,861.5547,-1,7,5,97.6,x,False,149821.999
381,3.89,31.395,233.58,493.3904,-1,4,9,87.2,,False,42699.999
382,3.721,33.659,249.63,563.4328,-1,2,10,100.0,,False,68513.999
383,3.939,31.723,236.06,491.3741,-1,2,4,97.4,,False,44320.999
384,2.458,27.359,205.39,365.2688,-1,4,11,89.4,,False,42877.999
385,2.637,32.047,238.5,489.359,-1,4,12,100.0,,False,56258.999
386,4.338,39.662,291.86,857.5247,-1,6,6,100.0,x,False,2507.999
387,1.473,27.94,208.45,443.2645,-1,5,4,100.0,x,False,118.999
388,2.896,26.757,200.09,409.2362,-1,4,15,100.0,,False,20762.77788888889
390,0.465,21.869,166.02,273.1683,-1,5,5,100.0,x,False,609.999
391,2.149,22.513,170.99,271.2264,-1,3,15,100.0,,False,21476.000125764884
393,2.564,27.363,204.58,412.2863,-1,4,11,100.0,x,False,13306.999
394,3.206,24.215,182.89,309.2044,-1,4,20,100.0,,False,14476.64288597479
395,4.573,40.551,298.26,885.5543,-1,7,5,82.1,x,False,400315.999
397,2.627,33.59,248.91,583.2586,-1,4,11,100.0,,False,49114.999
399,3.542,24.169,184.0,259.2419,-1,3,15,100.0,,False,26655.999
401,1.998,17.825,134.18,326.7645,-1,8,14,100.0,,False,69620.999
402,4.095,33.549,248.52,591.4661,-1,3,17,96.1,,False,77100.59779213206
403,2.151,24.337,183.78,311.1638,-1,6,3,93.7,x,False,415758.999
405,3.774,30.217,225.11,467.3767,-1,4,5,100.0,,False,66576.999
406,2.12,23.276,176.42,284.2223,-1,3,15,100.0,,False,40086.999
407,3.266,28.564,213.02,450.2991,-1,3,8,98.0,,False,69888.999
408,2.583,26.015,192.43,614.9623,-1,3,19,100.0,,False,52522.098339687
409,4.24,37.167,273.98,762.5139,-1,7,11,100.0,,False,69212.33344444445
410,2.959,28.139,210.76,391.285,-1,2,11,98.9,,False,19799.999
411,3.138,31.542,234.48,509.3863,-1,5,12,98.4,,False,49090.999
413,4.489,33.899,251.27,577.4845,-1,4,12,100.0,,False,5191.222333333333
414,2.313,23.669,178.48,321.1723,-1,4,11,100.0,x,False,172816.66677777778
417,1.525,29.803,221.19,540.2648,-1,5,13,100.0,,False,67256.999
418,4.144,40.013,294.35,871.5418,-1,3,11,100.0,,False,29174.999
419,3.969,35.358,261.4,653.4097,-1,4,16,100.0,,False,30510.111222222222
420,2.302,25.97,194.71,377.2342,-1,4,7,100.0,x,False,729.157098314968
421,4.338,40.325,296.61,883.5397,-1,6,7,100.0,,False,49303.999
422,2.567,25.633,192.45,362.2364,-1,4,13,100.0,,False,26979.999
424,2.693,23.236,176.09,285.242,-1,3,11,100.0,,False,35839.999
425,4.142,36.817,271.72,716.5265,-1,3,9,100.0,,False,49385.999
427,2.558,26.349,197.73,368.28,-1,4,13,100.0,x,False,10947.999
428,4.036,33.104,245.46,567.4653,-1,4,13,100.0,,False,19939.970635075097
429,1.377,24.272,182.77,333.206,-1,3,9,100.0,x,False,20392.999
430,3.92,25.954,193.09,485.0701,-1,5,14,100.0,,False,29615.49116418512
432,1.494,18.202,138.34,262.8375,-1,11,12,100.0,,False,161601.999
433,2.303,26.596,197.9,482.9353,-1,4,19,100.0,,False,35167.44068670644
434,3.38,31.578,234.75,509.3859,-1,2,9,83.4,x,False,27604.999
436,3.861,30.467,227.0,467.3741,-1,4,6,96.5,,False,106803.33344444445
437,2.488,31.735,235.72,526.3161,-1,4,11,100.0,,False,73186.999
440,2.95,28.565,212.69,476.2786,-1,3,6,100.0,x,False,5329.999
441,2.695,28.981,215.92,466.294,-1,4,11,100.0,,False,43234.999
442,0.402,17.612,142.91,107.0485,-1,3,15,100.0,,False,26861.999
443,2.989,30.963,230.47,485.3844,-1,3,9,100.0,,False,65261.999
446,3.412,31.016,230.78,491.3741,-1,2,11,97.7,,False,68606.22985394954
448,4.112,31.13,231.6,493.3909,-1,5,17,100.0,,False,15365.08540893146
449,0.634,21.014,163.36,179.0691,-1,3,15,100.0,,False,18815.999
450,4.24,37.898,279.32,773.5376,-1,3,10,93.7,,False,44789.999
452,2.475,28.515,212.63,452.2782,-1,4,5,100.0,,False,133613.999
453,0.514,17.351,133.39,211.0229,-1,4,15,100.0,,False,103699.999
455,3.542,34.761,257.17,629.4583,-1,4,15,100.0,,False,19251.999
456,0.299,13.156,107.75,96.9584,-1,3,19,100.0,,False,19123.723417725763
457,3.531,28.872,215.75,421.3318,-1,4,12,96.7,,False,27903.000111111112
