ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 159 B2 7280.d.DeMP
59,3.414,33.714,249.85,582.3797,-1,5,13,100.0,x,False,294057.999
60,3.65,25.212,189.97,329.2476,-1,5,15,100.0,x,False,325390.7778888889
61,2.519,20.089,155.08,199.1684,-1,4,14,100.0,x,False,191622.11122222221
62,0.96,17.971,137.06,244.9059,-1,9,13,100.0,x,False,207915.00011111112
63,1.213,26.169,196.36,369.1737,-1,6,13,100.0,x,False,90880.999
64,3.432,23.45,174.13,514.9818,-1,5,15,100.0,x,False,188707.999
65,2.774,32.911,243.91,578.3487,-1,4,14,100.0,x,False,243897.999
66,2.995,33.264,246.52,580.3653,-1,4,15,100.0,x,False,201010.999
68,3.49,30.114,224.67,445.3327,-1,3,15,99.8,x,False,296905.7469620214
69,2.77,29.924,222.26,524.2796,-1,4,11,100.0,x,False,155107.999
70,3.052,28.778,214.23,478.2952,-1,3,7,100.0,x,False,346224.889
71,3.972,33.824,250.56,591.4662,-1,8,14,100.0,x,False,301287.2851697385
73,2.478,24.103,181.8,319.2273,-1,3,13,100.0,x,False,72532.999
74,2.882,32.691,242.53,554.3478,-1,4,11,100.0,x,False,94822.999
75,2.801,29.767,221.31,504.3111,-1,5,14,100.0,x,False,198945.999
76,3.025,24.841,187.2,327.29,-1,5,15,100.0,x,False,170799.55566666665
77,3.769,22.648,172.13,267.2313,-1,4,16,100.0,x,False,18784.275565098025
78,3.25,32.21,239.43,511.4004,-1,4,9,100.0,x,False,297040.999
79,2.756,32.509,240.74,599.3222,-1,6,12,100.0,x,False,70660.999
80,4.56,24.327,183.73,309.2789,-1,4,21,100.0,x,False,207729.86401807342
81,3.424,24.105,182.25,301.2169,-1,4,15,100.0,x,False,94296.47346311579
82,1.281,27.7,207.36,397.2055,-1,5,14,100.0,x,False,111291.999
83,1.497,26.877,200.43,448.3067,-1,5,13,100.0,x,False,18365.999
84,1.741,18.646,139.75,368.9756,-1,3,12,100.0,x,False,87760.999
85,4.197,39.155,288.23,835.5402,-1,5,15,100.0,x,False,167979.999
86,3.664,28.344,249.04,59.0124,-1,3,16,100.0,x,False,176569.40238274095
89,2.904,29.921,222.22,526.2946,-1,4,13,100.0,x,False,78194.999
90,2.453,27.135,202.56,433.2369,-1,5,19,100.0,x,False,96365.91035241605
91,3.584,24.13,179.06,531.0103,-1,5,14,100.0,x,False,126446.999
92,1.389,26.95,200.98,448.3065,-1,5,10,100.0,x,False,66536.999
93,3.189,22.318,170.2,249.148,-1,5,17,100.0,x,False,342036.2199645737
96,3.529,31.423,234.46,445.3335,-1,5,14,93.7,x,False,205406.61341603502
97,2.309,31.711,234.85,595.2909,-1,5,12,100.0,x,False,175030.999
98,3.313,28.703,214.58,415.3221,-1,4,13,100.0,x,False,260246.999
99,4.176,24.291,183.51,307.263,-1,4,17,100.0,x,False,280594.9649476846
100,3.495,32.004,237.89,511.4018,-1,5,15,100.0,x,False,141430.22233333334
101,1.66,23.259,175.56,313.1181,-1,4,10,100.0,x,False,156042.999
102,3.172,21.212,161.7,250.1437,-1,4,21,100.0,x,False,149164.47728512896
103,1.544,23.855,180.12,311.2212,-1,4,12,100.0,x,False,35462.999
104,2.896,23.77,179.77,299.2579,-1,4,10,100.0,x,False,135042.999
105,1.865,23.056,172.97,366.8995,-1,10,13,100.0,x,False,276889.999
107,1.337,26.105,195.88,369.1743,-1,6,12,100.0,x,False,206036.2429903591
109,4.187,22.851,173.62,269.246,-1,4,15,100.0,x,False,212180.89296417698
110,2.546,25.98,192.5,569.9692,-1,4,18,100.0,x,False,69846.18419169352
111,4.034,28.605,213.68,425.3638,-1,4,17,100.0,x,False,201338.65197025184
113,4.411,37.203,274.36,746.5173,-1,10,12,100.0,x,False,122766.999
115,1.626,23.282,175.73,313.1179,-1,5,10,100.0,x,False,66401.999
116,3.612,30.703,228.77,467.3742,-1,4,12,100.0,x,False,145698.999
117,3.176,30.009,223.09,506.327,-1,3,16,100.0,x,False,164776.00011111112
118,2.842,28.298,211.01,452.2781,-1,5,7,100.0,x,False,41404.999
119,4.262,37.45,276.08,762.513,-1,10,10,100.0,x,False,53451.999
120,2.514,32.045,237.31,597.3063,-1,5,13,100.0,x,False,112231.999
121,3.576,31.902,238.06,445.3322,-1,5,11,82.4,x,False,279920.1447676704
122,2.761,20.838,159.72,225.1847,-1,4,20,100.0,x,False,87960.39799503962
124,3.81,33.784,250.45,573.4541,-1,4,11,100.0,x,False,183796.999
125,2.634,27.663,206.69,421.2273,-1,6,20,100.0,x,False,165219.96658907496
126,2.304,24.093,178.78,531.0107,-1,5,23,100.0,x,False,30636.751409857286
127,2.94,30.008,222.87,526.2947,-1,4,12,100.0,x,False,54796.66677777778
128,2.885,29.408,218.92,480.3099,-1,5,10,97.9,x,False,84167.6733193562
130,4.331,31.315,232.95,495.4069,-1,5,18,100.0,x,False,182627.9946632767
131,4.236,36.521,269.48,722.5178,-1,4,7,100.0,x,False,326555.999
134,4.041,36.543,269.7,714.512,-1,5,12,100.0,x,False,102145.999
136,3.861,30.338,225.51,509.332,-1,2,14,100.0,x,False,43947.999
137,3.343,23.25,175.78,301.1646,-1,6,20,100.0,x,False,41371.063807942905
138,3.529,28.516,210.81,639.0833,-1,5,12,100.0,x,False,113996.999
139,2.677,29.828,221.71,509.2896,-1,5,12,100.0,x,False,58395.999
141,2.904,29.271,217.64,502.2944,-1,4,10,100.0,x,False,161937.999
142,2.356,27.529,205.57,429.3016,-1,4,15,100.0,x,False,60546.999
144,3.745,29.942,223.36,447.3476,-1,4,12,100.0,x,False,171488.00011111112
145,3.405,30.709,228.86,463.3434,-1,3,12,100.0,x,False,130542.999
146,4.28,36.809,271.5,738.5132,-1,8,15,100.0,x,False,39153.33513966249
148,2.016,19.729,147.28,418.9726,-1,3,14,100.0,x,False,40813.8016559924
149,3.047,23.806,180.04,299.258,-1,4,16,100.0,,False,87979.82231110125
151,3.63,23.248,176.34,279.3241,-1,2,8,64.6,,False,173437.999
152,3.598,21.673,165.53,241.2161,-1,4,17,100.0,x,False,30526.197894999525
153,3.462,27.804,244.28,59.0126,-1,3,17,100.0,x,False,116420.79720398346
159,2.758,23.64,178.78,299.2584,-1,4,22,100.0,,False,35173.287640206414
161,3.717,31.406,234.31,447.3487,-1,5,11,94.7,x,False,162954.66677777778
162,1.552,26.132,196.08,369.1736,-1,4,13,100.0,x,False,19532.999
164,1.205,17.998,135.8,308.8384,-1,7,13,100.0,x,False,44335.999
165,3.639,33.842,250.8,581.4575,-1,4,17,100.0,x,False,114012.75650727334
166,1.568,27.531,206.13,395.1894,-1,4,13,100.0,x,False,61890.999
168,3.286,29.991,223.47,465.3599,-1,3,18,98.3,x,False,111090.80857055918
170,3.818,33.832,250.63,591.4652,-1,6,10,100.0,,False,139418.44455555556
171,0.443,23.674,178.75,311.1388,-1,4,12,100.0,x,False,26526.999
172,0.484,20.558,156.86,245.0469,-1,5,12,100.0,x,False,277078.999
173,2.892,29.373,218.4,502.2946,-1,4,15,100.0,,False,6115.385437620602
174,0.402,15.068,122.18,107.0482,-1,3,14,100.0,x,False,58314.999
175,0.923,17.141,131.43,220.9387,-1,7,13,100.0,x,False,79887.999
178,3.063,30.147,223.88,528.31,-1,4,11,100.0,x,False,58487.999
180,1.6,29.041,216.17,481.2811,-1,4,13,100.0,x,False,14963.999
182,2.616,27.557,205.53,447.2521,-1,3,15,100.0,x,False,7250.889
183,3.024,20.855,159.56,233.153,-1,4,16,100.0,x,False,24365.444555555558
184,3.27,29.449,219.11,489.2788,-1,4,16,100.0,,False,47383.68945889658
185,3.771,30.433,226.75,467.3739,-1,4,11,100.0,x,False,94642.68127464532
186,0.382,16.771,129.79,188.9839,-1,4,13,100.0,x,False,109974.999
187,3.948,38.444,283.14,807.5108,-1,5,15,100.0,x,False,34669.55566666667
188,4.195,33.797,250.36,591.465,-1,8,14,98.1,x,False,176338.51992942125
189,2.785,33.497,248.04,602.3493,-1,4,15,100.0,,False,46768.999
190,2.95,25.455,187.94,669.9637,-1,3,10,100.0,,False,121197.999
191,0.635,18.378,142.79,179.0696,-1,3,15,100.0,,False,41150.999
192,1.839,28.587,213.2,449.255,-1,4,14,100.0,x,False,46092.999
195,3.313,33.665,249.49,582.3794,-1,4,11,100.0,x,False,45652.999
196,3.866,30.067,223.66,495.3155,-1,3,14,100.0,x,False,27124.889
197,3.462,33.123,245.37,591.3915,-1,5,10,100.0,,False,55671.999
198,3.953,37.164,274.06,746.5182,-1,8,9,97.3,,False,167716.999
200,3.374,29.254,217.77,480.3088,-1,5,5,100.0,x,False,47141.999
203,2.21,23.442,174.07,514.9817,-1,4,24,100.0,,False,15608.60667023161
204,2.046,21.426,159.66,448.9334,-1,5,15,100.0,,False,28058.999
205,0.379,16.638,129.53,172.9897,-1,4,16,100.0,,False,29906.333444444444
206,3.57,31.487,233.97,517.3912,-1,2,13,96.6,,False,120522.999
207,4.436,33.124,245.54,573.455,-1,4,11,100.0,x,False,160810.29035353346
208,3.914,32.039,238.66,473.3643,-1,4,14,97.4,,False,93917.91606466428
210,4.187,41.013,301.53,909.5571,-1,4,13,100.0,x,False,51783.999
212,1.512,27.973,208.01,498.2894,-1,6,9,100.0,x,False,18543.999
213,3.864,30.391,226.34,473.3646,-1,5,16,97.3,,False,88901.40868501848
214,2.92,32.542,242.31,480.3109,-1,4,8,100.0,,False,97641.999
215,1.062,17.593,133.64,264.8887,-1,7,12,100.0,x,False,37811.999
216,4.354,40.116,295.15,863.5709,-1,5,15,100.0,x,False,69434.0001111111
217,3.06,21.946,167.28,251.201,-1,4,21,100.0,,False,62588.719061919306
219,3.44,31.991,237.8,511.4013,-1,5,15,100.0,,False,61746.320138376235
220,4.036,40.162,295.4,881.5252,-1,2,13,100.0,,False,22065.999
222,0.552,19.214,147.7,213.0203,-1,4,13,100.0,x,False,29023.999
223,2.303,23.393,177.01,295.2271,-1,4,14,100.0,x,False,34508.33344444445
225,0.404,17.685,136.29,203.0001,-1,5,15,100.0,,False,12874.999
226,4.475,37.433,276.04,750.5471,-1,4,7,100.0,x,False,51758.55566666667
227,2.911,30.717,228.62,485.3855,-1,4,15,100.0,,False,30045.999
228,3.774,29.961,223.5,447.347,-1,4,6,82.4,x,False,135198.22233333334
229,3.766,22.598,171.75,267.2319,-1,4,23,100.0,x,False,182128.20773417794
231,3.835,25.14,189.37,331.264,-1,4,14,100.0,,False,134836.2461904228
232,4.001,29.764,221.99,449.365,-1,4,10,100.0,,False,97970.78527454197
233,3.693,28.143,210.58,403.3577,-1,5,13,100.0,x,False,104412.999
236,2.681,23.669,179.05,297.242,-1,3,13,100.0,,False,2343.2472883652445
237,1.246,20.365,155.14,253.0811,-1,4,12,100.0,,False,13545.999
238,4.208,39.816,293.21,816.582,-1,6,13,86.6,,False,28374.999
239,3.589,21.662,165.45,241.2154,-1,4,13,100.0,,False,57529.94292679929
240,3.093,28.746,214.16,466.2942,-1,5,11,93.7,x,False,16194.999
241,3.622,32.298,239.77,539.4313,-1,4,9,72.8,x,False,178407.81048289814
242,0.648,17.296,131.06,278.9136,-1,4,13,100.0,x,False,16265.999
243,2.473,29.492,219.23,507.274,-1,4,13,100.0,,False,43448.999
244,4.285,37.128,273.79,748.5338,-1,3,4,100.0,x,False,107762.999
245,2.471,26.145,195.87,386.2365,-1,5,13,100.0,x,False,40577.999
247,2.699,26.409,197.82,388.252,-1,5,13,100.0,x,False,31049.999
248,4.303,39.091,288.2,761.5868,-1,5,17,100.0,x,False,6865.658120735039
249,1.392,27.769,207.85,399.2203,-1,6,11,100.0,x,False,15839.999
252,3.298,29.327,218.88,439.3428,-1,4,13,100.0,,False,95301.889
254,2.377,31.546,233.85,571.2899,-1,6,9,100.0,x,False,1684.999
255,3.768,32.952,245.2,493.3363,-1,5,11,100.0,,False,6674.999
256,3.186,28.11,210.21,411.2902,-1,4,14,100.0,x,False,13187.79811186095
259,2.784,27.201,203.2,423.2519,-1,4,16,100.0,x,False,4863.666777777778
260,2.595,24.448,184.37,321.2422,-1,4,8,100.0,x,False,19043.999
261,4.456,35.944,265.26,714.5131,-1,6,15,100.0,x,False,114467.74878616238
262,2.446,32.426,239.93,621.3061,-1,5,13,100.0,,False,34327.999
264,0.594,16.886,130.03,204.9439,-1,6,13,100.0,x,False,115140.999
265,3.753,39.931,294.08,816.5805,-1,5,8,99.7,x,False,58820.999
267,3.061,32.979,245.08,517.3915,-1,4,12,100.0,,False,98347.999
268,2.79,32.874,244.47,504.311,-1,4,13,100.0,,False,48997.999
269,2.435,25.445,191.44,342.2649,-1,3,12,100.0,x,False,24286.807552723098
270,1.549,27.65,206.95,399.2213,-1,5,13,100.0,x,False,9506.999
272,3.385,33.567,249.58,508.3426,-1,4,15,100.0,,False,49108.999
273,2.855,31.059,231.2,483.3696,-1,4,8,99.2,,False,2397.999
274,3.294,30.612,227.79,489.3599,-1,2,11,97.5,,False,52047.999
275,3.276,25.65,192.64,359.2203,-1,4,14,100.0,,False,47074.999
276,4.332,37.205,274.37,747.5211,-1,3,8,96.5,,False,45520.999
277,2.66,32.303,239.66,552.333,-1,3,15,100.0,,False,22021.999
278,3.063,33.211,246.96,506.327,-1,4,15,100.0,,False,32453.999
280,4.534,28.403,212.64,397.3682,-1,4,15,100.0,,False,79868.999
281,3.806,31.797,236.28,517.3917,-1,2,15,88.6,,False,45983.10240855145
282,2.621,28.652,213.34,476.2774,-1,2,8,96.5,x,False,69103.999
283,0.38,16.957,130.57,204.9785,-1,4,10,100.0,x,False,2338.999
284,0.748,19.82,151.75,229.0519,-1,4,12,100.0,x,False,9962.999
286,3.837,31.462,234.1,491.3761,-1,2,12,100.0,,False,54690.999
288,0.256,16.12,125.79,167.0195,-1,3,13,100.0,x,False,13865.999
289,2.469,24.393,184.0,319.2265,-1,3,11,100.0,x,False,2587.5369467698442
290,2.788,27.468,205.02,435.2526,-1,3,20,100.0,,False,40775.96520805858
291,4.214,31.372,233.37,495.4065,-1,4,9,100.0,,False,85132.22233333334
294,2.794,30.453,226.15,528.3101,-1,4,12,100.0,,False,26521.999
295,2.879,27.857,207.74,449.2684,-1,3,16,100.0,x,False,4341.444555555556
296,2.873,25.738,193.72,339.1979,-1,4,13,82.4,x,False,3149.916316947376
299,3.373,29.32,218.83,439.3426,-1,4,9,100.0,,False,19807.889
300,4.32,37.883,279.21,772.5346,-1,6,6,96.5,,False,69747.999
301,2.964,28.293,208.94,669.9633,-1,3,10,100.0,,False,83173.30932783753
302,3.986,39.877,293.67,816.5807,-1,5,8,100.0,x,False,46648.999
303,3.369,25.383,192.47,283.2415,-1,3,12,100.0,,False,51817.999
308,2.576,26.833,200.66,409.2358,-1,3,15,100.0,,False,12871.032080559347
309,3.199,29.605,220.9,443.3175,-1,3,14,100.0,,False,50742.999
310,3.192,31.458,233.85,509.3867,-1,2,12,97.1,,False,54972.999
311,3.048,23.586,178.43,297.2422,-1,2,11,100.0,,False,87164.96205818541
312,1.834,29.611,221.13,431.3167,-1,4,13,100.0,,False,24611.999
313,1.561,27.834,206.97,498.2901,-1,5,12,100.0,x,False,8299.999
315,3.032,29.009,216.03,473.3493,-1,4,13,100.0,x,False,969.999
316,2.64,29.228,217.61,478.2932,-1,3,7,100.0,,False,24437.999
317,3.048,30.146,224.63,465.358,-1,2,8,99.9,,False,51817.33344444444
318,3.882,31.964,237.5,519.4062,-1,2,8,100.0,,False,93627.33344444445
319,3.306,30.4,225.99,508.3407,-1,4,9,96.0,,False,30417.444555555554
320,2.482,26.684,200.31,365.2686,-1,4,15,98.4,,False,29238.77788888889
321,3.194,32.252,239.47,535.402,-1,4,13,100.0,,False,50055.999
322,3.374,28.011,207.18,623.055,-1,4,13,100.0,,False,55087.11122222222
323,3.123,29.898,222.4,494.3267,-1,3,13,100.0,,False,17124.999
324,1.326,29.739,221.07,507.2245,-1,5,13,100.0,x,False,38967.999
325,3.424,23.323,176.92,279.23,-1,4,7,100.0,x,False,425945.4445555555
327,1.622,27.5,205.86,397.2049,-1,5,11,99.8,x,False,4249.999
330,4.048,29.933,223.26,449.3641,-1,4,12,100.0,,False,45588.00011111111
331,2.585,23.532,178.01,297.2427,-1,4,11,100.0,,False,61337.88328949333
332,3.857,28.824,215.36,423.3478,-1,5,12,100.0,,False,61831.44455555556
334,3.556,39.88,293.7,816.5803,-1,5,7,99.5,,False,49652.999
338,3.418,30.09,224.88,421.332,-1,4,12,90.0,,False,50843.999
340,2.191,20.919,155.67,468.9696,-1,4,15,100.0,,False,12431.24274704857
343,3.021,28.398,212.71,391.2839,-1,2,9,100.0,,False,53325.55566666667
344,2.432,20.861,159.99,223.1685,-1,3,15,100.0,,False,35357.999
345,2.465,21.154,162.16,225.2208,-1,3,13,100.0,,False,21997.999
348,4.17,37.8,278.65,764.5271,-1,3,8,100.0,,False,29989.555666666667
349,2.479,24.407,184.45,305.2147,-1,4,18,100.0,,False,34700.41449800798
350,2.28,22.794,169.39,499.0554,-1,4,7,52.5,,False,19726.999
352,3.254,32.827,244.06,509.3855,-1,2,11,77.3,,False,38389.999
353,3.14,29.541,220.0,473.2842,-1,4,22,100.0,,False,15468.504742528437
354,4.041,40.36,297.09,840.5807,-1,8,7,99.9,x,False,65112.999
355,4.297,23.787,180.0,295.2624,-1,4,17,100.0,,False,56810.17720172383
356,2.358,31.476,233.33,571.2898,-1,5,13,100.0,,False,27830.999
358,4.132,37.123,273.82,740.5263,-1,3,9,100.0,,False,78081.999
359,1.579,21.68,320.85,294.6181,-2,5,11,100.0,,False,29270.999
360,2.229,26.161,194.66,482.9361,-1,4,24,100.0,,False,1978.5815407612245
362,3.424,32.432,240.87,529.4258,-1,4,17,100.0,,False,9509.188089550302
365,3.165,29.144,217.54,437.3275,-1,2,16,100.0,,False,23524.889
366,4.099,33.476,248.22,567.4652,-1,5,7,98.5,x,False,40483.999
368,2.453,33.542,249.79,479.2842,-1,5,12,100.0,,False,29789.999
369,3.85,33.331,247.16,565.4496,-1,7,13,100.0,,False,55951.999
370,3.651,30.928,230.1,493.3918,-1,4,17,100.0,,False,55672.90375822314
371,3.056,22.111,168.48,253.2145,-1,5,6,99.2,x,False,1660.999
372,4.76,33.302,246.86,575.4697,-1,3,8,92.3,,False,55147.999
373,3.62,33.288,246.48,605.4074,-1,6,7,99.7,,False,17451.999
376,2.138,19.674,149.73,256.9799,-1,5,11,100.0,x,False,4872.999
377,4.443,31.694,235.69,503.4112,-1,4,12,100.0,,False,89097.08546218881
378,3.662,24.301,183.64,305.247,-1,4,9,100.0,x,False,34554.20504641484
379,3.188,31.325,233.09,491.3735,-1,3,9,82.4,,False,68514.999
380,4.456,40.094,295.02,861.5547,-1,7,5,97.6,x,False,2118.999
381,3.89,31.395,233.58,493.3904,-1,4,9,87.2,,False,53979.999
382,3.721,33.659,249.63,563.4328,-1,2,10,100.0,,False,49190.999
383,3.939,31.723,236.06,491.3741,-1,2,4,97.4,,False,102951.999
384,2.458,27.359,205.39,365.2688,-1,4,11,89.4,,False,37686.999
385,2.637,32.047,238.5,489.359,-1,4,12,100.0,,False,30093.999
386,4.338,39.662,291.86,857.5247,-1,6,6,100.0,x,False,3410.999
387,1.473,27.94,208.45,443.2645,-1,5,4,100.0,x,False,212.999
388,2.896,26.757,200.09,409.2362,-1,4,15,100.0,,False,35257.777888888886
391,2.149,22.513,170.99,271.2264,-1,3,15,100.0,,False,7725.0001257648855
393,2.564,27.363,204.58,412.2863,-1,4,11,100.0,x,False,12652.999
394,3.206,24.215,182.89,309.2044,-1,4,20,100.0,,False,28958.64288597479
395,4.573,40.551,298.26,885.5543,-1,7,5,82.1,x,False,1444.999
397,2.627,33.59,248.91,583.2586,-1,4,11,100.0,,False,21652.999
399,3.542,24.169,184.0,259.2419,-1,3,15,100.0,,False,31347.999
401,1.998,17.825,134.18,326.7645,-1,8,14,100.0,,False,18405.999
406,2.12,23.276,176.42,284.2223,-1,3,15,100.0,,False,24084.999
408,2.583,26.015,192.43,614.9623,-1,3,19,100.0,,False,13810.098339686996
410,2.959,28.139,210.76,391.285,-1,2,11,98.9,,False,40442.999
411,3.138,31.542,234.48,509.3863,-1,5,12,98.4,,False,44969.999
413,4.489,33.899,251.27,577.4845,-1,4,12,100.0,,False,91152.22233333334
414,2.313,23.669,178.48,321.1723,-1,4,11,100.0,x,False,1316.6667777777766
416,4.617,24.497,184.98,311.2945,-1,3,16,100.0,,False,58352.41039673869
417,1.525,29.803,221.19,540.2648,-1,5,13,100.0,,False,14771.999
418,4.144,40.013,294.35,871.5418,-1,3,11,100.0,,False,17301.999
419,3.969,35.358,261.4,653.4097,-1,4,16,100.0,,False,25268.111222222222
421,4.338,40.325,296.61,883.5397,-1,6,7,100.0,,False,29485.999
422,2.567,25.633,192.45,362.2364,-1,4,13,100.0,,False,20706.999
423,3.402,39.754,292.75,816.5827,-1,6,11,99.0,,False,40855.999
424,2.693,23.236,176.09,285.242,-1,3,11,100.0,,False,16098.999
427,2.558,26.349,197.73,368.28,-1,4,13,100.0,x,False,15094.999
428,4.036,33.104,245.46,567.4653,-1,4,13,100.0,,False,25465.970635075097
429,1.377,24.272,182.77,333.206,-1,3,9,100.0,x,False,777.999
430,3.92,25.954,193.09,485.0701,-1,5,14,100.0,,False,10681.491164185121
431,2.844,32.162,238.77,537.4171,-1,3,11,100.0,,False,25784.999
432,1.494,18.202,138.34,262.8375,-1,11,12,100.0,,False,3288.999
433,2.303,26.596,197.9,482.9353,-1,4,19,100.0,,False,4366.440686706439
434,3.38,31.578,234.75,509.3859,-1,2,9,83.4,x,False,25167.999
436,3.861,30.467,227.0,467.3741,-1,4,6,96.5,,False,152989.33344444443
437,2.488,31.735,235.72,526.3161,-1,4,11,100.0,,False,15811.999
438,2.572,23.461,177.58,293.2112,-1,2,7,100.0,x,False,269.999
441,2.695,28.981,215.92,466.294,-1,4,11,100.0,,False,12630.999
442,0.402,17.612,142.91,107.0485,-1,3,15,100.0,,False,21924.999
443,2.989,30.963,230.47,485.3844,-1,3,9,100.0,,False,20957.999
446,3.412,31.016,230.78,491.3741,-1,2,11,97.7,,False,68450.22985394954
447,3.666,30.272,225.56,465.3598,-1,2,9,97.6,,False,40555.999
448,4.112,31.13,231.6,493.3909,-1,5,17,100.0,,False,53501.08540893146
449,0.634,21.014,163.36,179.0691,-1,3,15,100.0,,False,15837.999
450,4.24,37.898,279.32,773.5376,-1,3,10,93.7,,False,42174.999
453,0.514,17.351,133.39,211.0229,-1,4,15,100.0,,False,4484.999
454,2.437,24.323,183.51,317.2118,-1,4,7,81.0,x,False,386.5556666666667
455,3.542,34.761,257.17,629.4583,-1,4,15,100.0,,False,22118.999
457,3.531,28.872,215.75,421.3318,-1,4,12,96.7,,False,42781.00011111111
458,4.543,31.653,235.37,503.412,-1,4,13,100.0,,False,56524.22233333333
462,4.142,37.825,278.79,771.5238,-1,3,12,100.0,,False,25965.666777777777
463,3.552,26.466,198.3,385.2352,-1,4,13,100.0,,False,38741.999
466,4.375,36.433,268.85,720.501,-1,8,10,100.0,,False,5268.444555555555
467,2.902,23.583,178.4,297.242,-1,2,11,100.0,,False,33583.55566666667
469,3.968,29.977,223.01,492.3472,-1,2,15,100.0,,False,16843.102031481954
470,2.889,29.247,218.31,437.3269,-1,2,10,90.9,,False,25858.999
471,3.209,31.003,230.39,515.3748,-1,4,12,100.0,,False,33475.999
472,3.046,30.012,223.64,465.3582,-1,2,7,87.2,,False,96175.66677777778
473,3.204,33.267,246.66,568.3648,-1,3,12,100.0,,False,16577.999
476,2.252,28.085,209.7,431.3168,-1,3,14,100.0,,False,16339.999
477,2.662,26.989,201.86,407.1455,-1,6,7,100.0,,False,99.999
478,3.291,28.776,215.06,419.3166,-1,3,12,97.7,,False,4803.999
479,3.277,33.586,248.94,577.4254,-1,4,9,100.0,,False,25296.999
480,3.121,21.447,163.88,239.2008,-1,3,24,100.0,,False,3285.480140780437
481,3.644,32.563,241.75,537.4174,-1,3,17,100.0,,False,41851.70396414015
482,1.685,25.402,190.77,359.2223,-1,2,11,100.0,x,False,662.999
484,4.044,38.227,281.79,766.5434,-1,4,11,100.0,,False,27326.993001275434
485,4.433,37.749,278.2,772.5346,-1,5,4,99.3,,False,160607.999
486,3.614,33.143,246.47,505.3365,-1,4,11,100.0,,False,2969.999
