ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 217 B3 6902.d.DeMP
264,0.594,16.886,130.03,204.9439,-1,6,13,100.0,x,False,19847.999
265,3.753,39.931,294.08,816.5805,-1,5,8,99.7,x,False,46920.999
268,2.79,32.874,244.47,504.311,-1,4,13,100.0,,False,52625.999
269,2.435,25.445,191.44,342.2649,-1,3,12,100.0,x,False,199462.8075527231
270,1.549,27.65,206.95,399.2213,-1,5,13,100.0,x,False,12737.999
272,3.385,33.567,249.58,508.3426,-1,4,15,100.0,,False,46777.999
275,3.276,25.65,192.64,359.2203,-1,4,14,100.0,,False,30209.999
277,2.66,32.303,239.66,552.333,-1,3,15,100.0,,False,74903.999
278,3.063,33.211,246.96,506.327,-1,4,15,100.0,,False,56125.999
279,3.637,25.291,190.52,331.2631,-1,4,13,100.0,,False,28246.77788888889
280,4.534,28.403,212.64,397.3682,-1,4,15,100.0,,False,4999.999
281,3.806,31.797,236.28,517.3917,-1,2,15,88.6,,False,17051.102408551455
282,2.621,28.652,213.34,476.2774,-1,2,8,96.5,x,False,25465.999
284,0.748,19.82,151.75,229.0519,-1,4,12,100.0,x,False,358652.999
286,3.837,31.462,234.1,491.3761,-1,2,12,100.0,,False,17810.999
287,2.866,33.018,244.72,578.3484,-1,3,7,100.0,x,False,268252.999
289,2.469,24.393,184.0,319.2265,-1,3,11,100.0,x,False,363723.53694676986
290,2.788,27.468,205.02,435.2526,-1,3,20,100.0,,False,59778.96520805858
294,2.794,30.453,226.15,528.3101,-1,4,12,100.0,,False,27594.999
295,2.879,27.857,207.74,449.2684,-1,3,16,100.0,x,False,9239.444555555556
298,2.972,32.703,243.52,480.311,-1,4,7,100.0,,False,93973.999
300,4.32,37.883,279.21,772.5346,-1,6,6,96.5,,False,88391.999
302,3.986,39.877,293.67,816.5807,-1,5,8,100.0,x,False,24191.999
303,3.369,25.383,192.47,283.2415,-1,3,12,100.0,,False,105038.999
304,3.998,37.21,274.47,738.5122,-1,5,8,100.0,,False,10411.222333333335
308,2.576,26.833,200.66,409.2358,-1,3,15,100.0,,False,113871.03208055935
309,3.199,29.605,220.9,443.3175,-1,3,14,100.0,,False,35510.999
310,3.192,31.458,233.85,509.3867,-1,2,12,97.1,,False,16297.999
311,3.048,23.586,178.43,297.2422,-1,2,11,100.0,,False,26140.962058185414
312,1.834,29.611,221.13,431.3167,-1,4,13,100.0,,False,57578.999
313,1.561,27.834,206.97,498.2901,-1,5,12,100.0,x,False,21083.999
315,3.032,29.009,216.03,473.3493,-1,4,13,100.0,x,False,39102.999
316,2.64,29.228,217.61,478.2932,-1,3,7,100.0,,False,98251.999
317,3.048,30.146,224.63,465.358,-1,2,8,99.9,,False,60753.33344444444
319,3.306,30.4,225.99,508.3407,-1,4,9,96.0,,False,72676.44455555556
320,2.482,26.684,200.31,365.2686,-1,4,15,98.4,,False,21242.77788888889
321,3.194,32.252,239.47,535.402,-1,4,13,100.0,,False,14625.999
322,3.374,28.011,207.18,623.055,-1,4,13,100.0,,False,25151.111222222222
323,3.123,29.898,222.4,494.3267,-1,3,13,100.0,,False,59172.999
324,1.326,29.739,221.07,507.2245,-1,5,13,100.0,x,False,2945.999
326,2.523,22.637,171.93,271.2258,-1,4,11,100.0,x,False,13900.999
327,1.622,27.5,205.86,397.2049,-1,5,11,99.8,x,False,3565.999
328,2.578,29.269,217.85,483.2732,-1,4,7,100.0,,False,54309.999
330,4.048,29.933,223.26,449.3641,-1,4,12,100.0,,False,19791.000111111112
332,3.857,28.824,215.36,423.3478,-1,5,12,100.0,,False,9819.444555555556
333,2.747,30.776,229.09,483.3707,-1,4,9,99.9,,False,15964.999
334,3.556,39.88,293.7,816.5803,-1,5,7,99.5,,False,37803.999
336,2.473,25.324,190.51,343.2268,-1,3,7,100.0,x,False,364231.999
340,2.191,20.919,155.67,468.9696,-1,4,15,100.0,,False,63340.24274704857
343,3.021,28.398,212.71,391.2839,-1,2,9,100.0,,False,37171.55566666667
344,2.432,20.861,159.99,223.1685,-1,3,15,100.0,,False,12406.999
345,2.465,21.154,162.16,225.2208,-1,3,13,100.0,,False,88899.999
346,3.634,23.248,176.3,281.238,-1,2,4,100.0,,False,98965.999
349,2.479,24.407,184.45,305.2147,-1,4,18,100.0,,False,42043.41449800798
350,2.28,22.794,169.39,499.0554,-1,4,7,52.5,,False,87151.999
351,2.686,23.384,176.94,295.2271,-1,2,17,100.0,,False,19079.405205336676
352,3.254,32.827,244.06,509.3855,-1,2,11,77.3,,False,28305.999
353,3.14,29.541,220.0,473.2842,-1,4,22,100.0,,False,40463.504742528436
355,4.297,23.787,180.0,295.2624,-1,4,17,100.0,,False,55583.17720172383
356,2.358,31.476,233.33,571.2898,-1,5,13,100.0,,False,80241.999
357,3.419,27.508,241.67,59.0136,-1,3,10,100.0,,False,420.53315328061785
358,4.132,37.123,273.82,740.5263,-1,3,9,100.0,,False,32404.999
359,1.579,21.68,320.85,294.6181,-2,5,11,100.0,,False,46559.999
360,2.229,26.161,194.66,482.9361,-1,4,24,100.0,,False,335.58154076122446
362,3.424,32.432,240.87,529.4258,-1,4,17,100.0,,False,10014.188089550302
364,3.957,39.784,292.75,857.526,-1,7,7,93.7,x,False,2205.999
365,3.165,29.144,217.54,437.3275,-1,2,16,100.0,,False,17423.889
367,3.054,29.991,222.7,528.3127,-1,4,10,100.0,x,False,3549.4387424628467
368,2.453,33.542,249.79,479.2842,-1,5,12,100.0,,False,45020.999
369,3.85,33.331,247.16,565.4496,-1,7,13,100.0,,False,11749.999
370,3.651,30.928,230.1,493.3918,-1,4,17,100.0,,False,12325.903758223141
371,3.056,22.111,168.48,253.2145,-1,5,6,99.2,x,False,2727.999
372,4.76,33.302,246.86,575.4697,-1,3,8,92.3,,False,2325.999
373,3.62,33.288,246.48,605.4074,-1,6,7,99.7,,False,172159.999
376,2.138,19.674,149.73,256.9799,-1,5,11,100.0,x,False,10037.999
377,4.443,31.694,235.69,503.4112,-1,4,12,100.0,,False,14043.085462188807
378,3.662,24.301,183.64,305.247,-1,4,9,100.0,x,False,5161.20504641484
379,3.188,31.325,233.09,491.3735,-1,3,9,82.4,,False,30871.999
382,3.721,33.659,249.63,563.4328,-1,2,10,100.0,,False,7958.999
384,2.458,27.359,205.39,365.2688,-1,4,11,89.4,,False,18847.999
385,2.637,32.047,238.5,489.359,-1,4,12,100.0,,False,38737.999
388,2.896,26.757,200.09,409.2362,-1,4,15,100.0,,False,22240.77788888889
390,0.465,21.869,166.02,273.1683,-1,5,5,100.0,x,False,333.999
391,2.149,22.513,170.99,271.2264,-1,3,15,100.0,,False,90254.00012576488
393,2.564,27.363,204.58,412.2863,-1,4,11,100.0,x,False,28062.999
394,3.206,24.215,182.89,309.2044,-1,4,20,100.0,,False,6217.642885974789
398,1.693,24.522,184.62,335.2214,-1,2,9,100.0,x,False,397396.999
399,3.542,24.169,184.0,259.2419,-1,3,15,100.0,,False,27999.999
400,2.291,25.56,192.29,343.2277,-1,4,5,99.9,x,False,409971.999
401,1.998,17.825,134.18,326.7645,-1,8,14,100.0,,False,22507.999
402,4.095,33.549,248.52,591.4661,-1,3,17,96.1,,False,10915.597792132066
406,2.12,23.276,176.42,284.2223,-1,3,15,100.0,,False,22445.999
407,3.266,28.564,213.02,450.2991,-1,3,8,98.0,,False,107243.999
408,2.583,26.015,192.43,614.9623,-1,3,19,100.0,,False,9657.098339686996
411,3.138,31.542,234.48,509.3863,-1,5,12,98.4,,False,27704.999
414,2.313,23.669,178.48,321.1723,-1,4,11,100.0,x,False,130306.66677777778
417,1.525,29.803,221.19,540.2648,-1,5,13,100.0,,False,18018.999
419,3.969,35.358,261.4,653.4097,-1,4,16,100.0,,False,2539.1112222222223
420,2.302,25.97,194.71,377.2342,-1,4,7,100.0,x,False,392990.15709831496
421,4.338,40.325,296.61,883.5397,-1,6,7,100.0,,False,40557.999
422,2.567,25.633,192.45,362.2364,-1,4,13,100.0,,False,174193.999
423,3.402,39.754,292.75,816.5827,-1,6,11,99.0,,False,35621.999
424,2.693,23.236,176.09,285.242,-1,3,11,100.0,,False,104546.999
425,4.142,36.817,271.72,716.5265,-1,3,9,100.0,,False,50019.999
426,4.038,37.152,273.86,762.5152,-1,7,10,93.7,,False,7830.920899039804
427,2.558,26.349,197.73,368.28,-1,4,13,100.0,x,False,186156.999
429,1.377,24.272,182.77,333.206,-1,3,9,100.0,x,False,348182.999
430,3.92,25.954,193.09,485.0701,-1,5,14,100.0,,False,10362.491164185121
431,2.844,32.162,238.77,537.4171,-1,3,11,100.0,,False,17472.999
432,1.494,18.202,138.34,262.8375,-1,11,12,100.0,,False,22836.999
434,3.38,31.578,234.75,509.3859,-1,2,9,83.4,x,False,12028.999
435,2.217,24.644,185.94,317.2123,-1,2,8,90.4,x,False,384196.52166466997
437,2.488,31.735,235.72,526.3161,-1,4,11,100.0,,False,21709.999
438,2.572,23.461,177.58,293.2112,-1,2,7,100.0,x,False,320385.999
439,4.061,39.045,287.87,761.5879,-1,3,10,100.0,,False,6636.999
440,2.95,28.565,212.69,476.2786,-1,3,6,100.0,x,False,2096.999
441,2.695,28.981,215.92,466.294,-1,4,11,100.0,,False,95819.999
442,0.402,17.612,142.91,107.0485,-1,3,15,100.0,,False,1389.999
443,2.989,30.963,230.47,485.3844,-1,3,9,100.0,,False,19905.999
445,1.691,25.582,192.13,359.2213,-1,4,6,98.0,x,False,371228.999
446,3.412,31.016,230.78,491.3741,-1,2,11,97.7,,False,23959.229853949535
448,4.112,31.13,231.6,493.3909,-1,5,17,100.0,,False,6956.08540893146
449,0.634,21.014,163.36,179.0691,-1,3,15,100.0,,False,54493.999
452,2.475,28.515,212.63,452.2782,-1,4,5,100.0,,False,56050.999
453,0.514,17.351,133.39,211.0229,-1,4,15,100.0,,False,19788.999
454,2.437,24.323,183.51,317.2118,-1,4,7,81.0,x,False,368003.55566666665
455,3.542,34.761,257.17,629.4583,-1,4,15,100.0,,False,20387.999
456,0.299,13.156,107.75,96.9584,-1,3,19,100.0,,False,1344.723417725765
459,1.779,29.272,217.97,475.3276,-1,4,9,100.0,x,False,316933.999
460,3.887,37.171,274.1,749.5374,-1,3,4,99.4,x,False,8773.999
461,1.613,23.679,178.78,311.2239,-1,2,4,100.0,x,False,52872.999
462,4.142,37.825,278.79,771.5238,-1,3,12,100.0,,False,9392.666777777778
463,3.552,26.466,198.3,385.2352,-1,4,13,100.0,,False,20234.999
464,1.675,25.803,193.46,377.2328,-1,4,4,100.0,x,False,363302.999
466,4.375,36.433,268.85,720.501,-1,8,10,100.0,,False,23266.444555555554
467,2.902,23.583,178.4,297.242,-1,2,11,100.0,,False,16528.555666666667
469,3.968,29.977,223.01,492.3472,-1,2,15,100.0,,False,36825.102031481954
470,2.889,29.247,218.31,437.3269,-1,2,10,90.9,,False,34073.999
471,3.209,31.003,230.39,515.3748,-1,4,12,100.0,,False,20324.999
473,3.204,33.267,246.66,568.3648,-1,3,12,100.0,,False,3474.999
476,2.252,28.085,209.7,431.3168,-1,3,14,100.0,,False,28482.999
477,2.662,26.989,201.86,407.1455,-1,6,7,100.0,,False,61006.999
478,3.291,28.776,215.06,419.3166,-1,3,12,97.7,,False,20725.999
479,3.277,33.586,248.94,577.4254,-1,4,9,100.0,,False,54774.999
480,3.121,21.447,163.88,239.2008,-1,3,24,100.0,,False,32139.480140780437
481,3.644,32.563,241.75,537.4174,-1,3,17,100.0,,False,5464.703964140152
482,1.685,25.402,190.77,359.2223,-1,2,11,100.0,x,False,343417.999
483,3.153,29.152,217.57,439.3439,-1,4,15,99.3,,False,34199.18695845095
486,3.614,33.143,246.47,505.3365,-1,4,11,100.0,,False,32874.999
487,3.415,39.586,291.77,776.5852,-1,5,10,100.0,,False,54180.999
488,3.867,31.351,233.9,447.349,-1,4,16,92.9,,False,11569.19196448981
489,2.714,29.166,217.64,441.3588,-1,4,14,100.0,,False,14664.999
490,1.621,27.07,202.73,391.2852,-1,4,12,100.0,,False,19012.999
492,1.842,26.753,199.72,432.3111,-1,4,13,100.0,x,False,14468.999
495,3.304,23.44,177.69,283.2631,-1,3,13,100.0,,False,15562.999
496,4.001,37.519,276.68,750.5466,-1,3,6,87.7,,False,18616.999
500,0.712,28.064,209.82,413.2,-1,5,13,100.0,,False,20697.999
501,3.997,31.581,234.96,493.3915,-1,4,13,82.4,,False,3288.666777777778
504,3.198,30.873,230.58,431.3166,-1,4,13,100.0,,False,16307.999
506,4.108,30.258,223.71,641.0915,-1,6,9,100.0,,False,465.999
507,2.039,23.971,180.9,315.2533,-1,4,13,100.0,,False,39897.999
508,3.038,30.861,229.26,522.3204,-1,4,5,100.0,x,False,309875.999
510,1.793,26.215,196.29,393.2305,-1,4,5,100.0,x,False,333080.999
512,3.797,34.281,253.96,593.4794,-1,6,7,100.0,x,False,11612.999
513,3.079,30.13,224.17,492.3113,-1,2,5,98.9,x,False,323698.999
514,2.332,29.364,218.6,480.2766,-1,3,3,95.8,x,False,330887.999
516,3.92,28.156,210.55,411.3471,-1,4,13,100.0,,False,4114.460276758091
518,2.63,29.844,222.01,494.2902,-1,4,9,100.0,x,False,291599.999
519,3.616,29.705,221.01,490.3322,-1,3,12,100.0,x,False,188538.999
520,2.648,30.458,226.42,508.3065,-1,3,3,84.1,x,False,323455.999
521,3.293,20.162,155.36,205.1577,-1,3,14,100.0,,False,4326.111222222222
522,3.657,32.509,242.08,479.3209,-1,5,15,100.0,,False,61092.999
524,0.596,15.779,123.45,160.9547,-1,6,15,100.0,,False,8487.999
525,3.68,34.088,252.53,591.4645,-1,4,8,91.5,,False,3363.777888888889
