ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
4331.0,2.6906,12.219,102.42,78.95656,1340.998,2178.1092222222223,1077.999,1440.1082222222224,1163.1092222222221,1084.1092222222221
8651.0,2.939666666666666,12.231,102.44,78.9568,336.999,640.998,511.99800000000005,213.999,343.999,481.99800000000005
23787.0,2.165,13.118,109.96,79.9548,0.0,0.0,0.0,0.0,0.0,0.0
6316.0,0.5646666666666667,19.125,160.92999999999998,79.9551,0.0,0.0,1298.999,266.999,1255.997,2302.9970000000003
13797.0,0.539,20.092,168.75,79.955,0.0,0.0,608.999,0.0,255.999,0.0
22495.0,0.555,19.898,167.11,79.9565,0.0,0.0,0.0,111.999,122.999,0.0
9595.0,0.8509999999999998,11.072,92.54599999999999,80.91434,113.999,165.999,992.9970000000001,730.9960000000001,303.998,1350.997
15502.0,0.595,19.132,160.4,80.9635,0.0,0.0,0.0,234.999,367.999,0.0
1951.0,2.253,25.957,219.20499999999998,82.95935,6840.073327621565,5278.073327621565,2956.073327621565,376.07332762156545,614.5926822991553,0.0
12832.0,2.175,22.425,187.53,82.9595,288.999,222.999,368.999,0.0,108.999,0.0
19457.0,0.5025,24.222,195.54000000000002,89.0216,0.0,0.0,0.0,0.0,467.99800000000005,308.998
12897.0,0.7390000000000001,22.004,191.40499999999997,89.022275,0.0,0.0,0.0,0.0,1880.996,777.9970000000001
2265.0,1.309,25.52,214.85666666666668,89.0221,8312.998,1300.999,224.999,1132.998,7151.995999999999,1040.9950000000001
4146.0,1.7174999999999998,24.347,202.155,89.0219,3113.999,981.999,0.0,0.0,2123.999,0.0
9530.0,0.9667500000000001,25.788,199.3675,89.022,707.999,0.0,0.0,0.0,1101.998,563.997
21413.0,0.625,25.948,215.22,89.0223,0.0,0.0,0.0,0.0,0.0,236.999
21424.0,0.5405,21.332,225.43,89.0229,0.0,0.0,0.0,0.0,275.998,147.999
21192.0,3.596,29.297,243.06,89.0232,0.0,0.0,0.0,0.0,0.0,0.0
3446.0,4.350666666666666,22.189,183.41666666666666,91.02,0.0,0.0,4818.998,1313.998,2061.9970000000003,5882.996999999999
1581.0,1.22925,18.295,147.11249999999998,92.0243,6572.998,7732.996999999999,8326.997,6627.999,3642.9969999999994,4107.998
8616.0,1.7496666666666667,34.562,251.0977777777778,92.92491111111111,867.6647777777778,707.998,198.999,632.9970000000001,1745.2480801890338,2487.5516666666667
16856.0,1.277,57.523,475.47,92.9243,0.0,248.999,0.0,0.0,318.999,0.0
7952.0,1.7478181818181822,30.889,226.09545454545452,92.92497272727272,2168.923966935839,901.9970000000001,317.998,750.9970000000001,4109.921966935839,3984.661777777778
6615.0,1.616846153846154,26.928,204.13000000000005,92.92503846153846,2868.544141125737,727.9970000000001,476.35573311484103,941.1323997815077,2353.4612810389654,2341.349472865666
9466.0,1.42125,30.114,235.97750000000002,92.9246,422.04851716308747,470.22233333333327,323.2223333333333,0.0,611.2213333333333,724.999
15829.0,1.747,36.515,223.29285714285714,92.92470000000002,144.999,388.998,384.998,436.99800000000005,517.4446666666666,466.999
6129.0,1.6629999999999998,30.545,276.96333333333337,92.9248,1297.620232086099,902.4405555555556,279.998,247.1102222222222,3113.6172320860987,2241.9970000000003
11588.0,1.2129999999999999,28.281,194.65200000000002,92.9249,550.6668888888888,478.0002222222222,141.1112222222222,592.999,295.55566666666664,0.0
7812.0,1.7664000000000002,26.479,267.50999999999993,92.92510000000001,784.3314444444444,651.4341154166233,475.43611541662324,215.999,2910.764559861068,1014.998
4959.0,1.595111111111111,26.668,263.28444444444443,92.9254,1537.503943809241,1604.504943809241,248.50794380924089,825.4042049488032,1094.2193333333335,1444.997
8007.0,1.6216666666666668,32.773,199.77,92.9255,1286.078294830233,0.0,838.6347392746775,360.6357392746775,2168.6339614968997,879.5546666666667
7766.0,1.2750000000000001,21.709,281.2457142857143,92.92560000000002,1102.358028911265,194.999,129.13644945251554,189.999,246.47002891126488,526.8879999999999
4903.0,1.483,24.836,250.94769230769236,92.9257,3518.055244380575,149.7778888888889,3646.6628962469827,673.3319883655496,1661.9299047238112,1647.1255618789858
8551.0,1.5554615384615387,23.732,237.1192307692308,92.9258,912.5239863989688,297.3837025444662,220.999,507.14836079911026,1052.4510138647458,635.9683197323021
5198.0,1.5540487804878047,26.227,191.2641463414634,92.92626097560976,2886.2829463497396,3294.6172962372984,2686.419676832814,980.0973542653263,8630.671385026439,6971.595610050004
6119.0,1.3797058823529413,18.568,169.91,92.926,1003.9061692069631,141.96046288115247,1773.0859258859332,1624.136591535717,3037.320283951983,2270.6991764740783
4651.0,1.4143636363636363,22.154,229.40545454545455,92.9261,139.0966248708334,801.9152196330774,1269.6170270412683,848.1090352834212,2463.922647410052,604.6046166286806
6792.0,1.473181818181818,21.63,283.5245454545455,92.9262,452.6547505108643,1022.751104901319,1054.7230799354995,198.999,2027.1436254773857,2131.4691053292636
5217.0,1.4045714285714286,28.077,205.89000000000004,92.92640000000003,875.597470016238,2551.7643337579216,669.6013003746306,1454.8727015532318,1496.590177201242,751.121182621489
4289.0,1.1338,23.422,204.60466666666665,92.9267,2730.869690095971,856.1359577265639,3967.925221343999,1345.4080724864243,4098.654365085202,1138.3002166524839
4630.0,1.4452500000000001,27.032,142.0325,92.9268,471.5050288004253,451.5050288004253,176.5050288004253,172.5050288004253,520.8761169943788,269.5050288004253
6473.0,1.573,30.076,231.2625,92.9269,563.6440156328779,644.780504861538,0.0,953.2585712808811,2105.890921579513,2642.409687153188
9983.0,1.6007142857142855,29.562,183.03285714285715,92.927,1357.1958150333917,0.0,0.0,0.0,668.3640674273079,918.5047103867757
11731.0,1.3167499999999999,34.773,189.95916666666668,92.9271,948.6667777777777,574.3621155549849,429.55566666666664,0.0,993.2162643160897,912.9151824764882
8957.0,1.1952,29.988,155.42,92.9272,0.0,138.6026791781625,0.0,0.0,569.903490225173,411.01449022517295
8957.0,1.1998125,29.988,154.864375,92.92726875,1907.6257930024085,503.4916791781625,302.88899999999995,1112.6249384283894,1132.5161849003189,929.8476598029515
8996.0,1.6973333333333336,14.116,171.77999999999997,92.92739999999999,0.0,351.9243533272072,0.0,0.0,386.25779777165155,0.0
8676.0,1.3308,2.935,128.89000000000001,92.9275,0.0,664.999,331.85631891967057,792.999,739.1740174778308,490.03133639750143
8554.0,1.08125,27.775,287.855,92.9276,404.4742496587923,0.0,0.0,142.08539840437192,0.0,357.4742496587923
15741.0,1.1373333333333333,7.009,213.07333333333335,92.9277,0.0,0.0,170.65442045725274,0.0,0.0,157.69149614413152
8720.0,1.4874285714285713,32.154,188.21142857142857,92.92792857142858,0.0,119.43894798851534,0.0,0.0,1232.3971963842569,517.4389479885153
8448.0,1.1104444444444446,2.731,136.90666666666667,92.9281,1060.1752413594882,1122.2484269667914,835.998,1173.9197312587921,468.66577777777775,609.9162047445692
20836.0,1.4026666666666667,17.556,103.08333333333333,92.928,0.0,0.0,0.0,0.0,0.0,0.0
14045.0,1.3325,31.169,126.9525,92.9283,186.999,0.0,118.999,338.25570015952223,0.0,0.0
17432.0,0.885,9.079,74.54,92.9284,0.0,0.0,0.0,0.0,0.0,0.0
25242.0,2.043,40.741,336.52,92.9285,0.0,0.0,0.0,0.0,0.0,0.0
15156.0,1.4995,8.808,206.895,92.9286,0.0,0.0,0.0,0.0,234.92789212036715,0.0
17998.0,0.8875,33.262,369.66,92.9289,124.14416955909795,0.0,0.0,0.0,0.0,0.0
19345.0,1.464,38.694,319.59,92.929,0.0,0.0,0.0,0.0,0.0,132.17897400839212
21932.0,1.227,2.302,18.47,92.9299,0.0,0.0,0.0,0.0,0.0,0.0
16338.0,0.884,54.013,446.37,92.9303,0.0,0.0,0.0,0.0,0.0,0.0
25353.0,0.638,16.535,136.23,92.9312,0.0,0.0,0.0,0.0,0.0,0.0
22070.0,1.669,12.142,99.86,92.9319,117.999,0.0,0.0,0.0,136.999,0.0
22691.0,0.606,53.138,439.17,92.932,131.999,0.0,0.0,0.0,0.0,0.0
20213.0,0.555,14.039,115.57,92.9322,0.0,0.0,0.0,0.0,0.0,116.55566666666667
25164.0,1.458,4.696,38.27,92.9327,0.0,0.0,0.0,0.0,0.0,0.0
24222.0,1.201,33.688,278.19,92.936,0.0,0.0,0.0,0.0,0.0,0.0
13248.0,0.633,18.244,150.36,93.0316,445.999,331.999,0.0,0.0,157.999,0.0
18007.0,0.8965000000000001,14.059,115.53999999999999,93.0319,0.0,161.999,0.0,198.999,489.99800000000005,0.0
3249.0,1.715,15.37,126.57,93.032,1416.999,1620.999,2125.999,2198.999,752.999,1104.999
3706.0,0.67,14.043,115.59,93.0322,2062.999,2928.999,1043.999,0.0,574.999,853.999
709.0,1.546,14.04,124.425,93.03237500000002,18190.997,19462.998,27901.998,27953.998,9779.997,16141.99811111111
7334.0,3.185,14.001,115.24,93.0325,445.26533259322713,1474.2653325932272,0.0,0.0,0.0,0.0
11557.0,3.479,23.995,202.92000000000002,93.0686,314.999,353.999,569.998,0.0,285.999,640.998
11610.0,4.13,13.049,107.24,93.9705,0.0,0.0,456.999,0.0,0.0,743.999
21250.0,0.959,15.438,126.84,94.9211,0.0,0.0,0.0,0.0,145.1112222222222,0.0
14471.0,1.9589999999999999,38.094,253.9266666666667,94.9217,443.99699999999996,146.999,0.0,0.0,832.9970000000001,0.0
6884.0,1.415,28.508,177.86,94.922,629.999,783.998,0.0,437.999,800.998,637.999
21666.0,1.301,1.671,13.18,94.9221,0.0,0.0,0.0,181.999,0.0,0.0
7853.0,1.3053333333333335,30.766,267.56,94.92220000000002,1165.998111111111,1061.998111111111,122.999,1079.998111111111,1061.998111111111,704.9991111111111
14938.0,1.5892,34.548,302.996,94.9223,531.998,154.999,110.999,120.999,286.999,189.999
10408.0,1.5004999999999997,26.687,198.365,94.9224,708.4435555555556,128.999,0.0,521.998,404.99800000000005,751.4435555555556
10048.0,1.6625,35.753,225.65500000000003,94.9225,485.99800000000005,252.999,0.0,265.998,587.9970000000001,1107.997
9771.0,1.4507999999999999,29.585,254.096,94.9226,1354.7660496694518,815.7757727119817,0.0,1058.997,1235.3294444444446,793.998
5596.0,1.346,26.646,283.13300000000004,94.92269999999999,1962.0865642744886,1471.1987864967114,390.999,823.9773420522667,897.4435555555556,927.0885642744888
5162.0,1.5975000000000001,22.898,285.0908333333333,94.92280000000001,2934.834525644873,2698.8314145337617,332.999,103.999,3024.8335256448727,2113.995
5412.0,1.5441052631578949,21.036,229.56210526315786,94.9229,2598.0565638633743,2983.6315676754643,1611.8382305300413,875.9960000000001,2733.2133333333336,3169.1073333333334
13740.0,1.54425,33.116,217.3675,94.923,349.998,337.998,102.22233333333331,141.999,841.2213333333334,290.999
4974.0,1.5150000000000001,25.726,193.38333333333335,94.9231,1540.5374873429998,1407.5851530918094,819.5861530918094,730.5851530918094,1722.138819758476,1315.9235568865172
7772.0,1.5358888888888889,30.242,209.79333333333338,94.9232,701.2349203019871,556.997,551.7692149766938,451.76921497669383,886.6528431466608,1176.5622425857903
5257.0,1.2632307692307694,27.976,234.88384615384618,94.9233,2305.563476086861,1641.8999205313057,2060.1605519913146,1510.97375305347,2374.629465604511,1401.1950863868035
8695.0,1.1716666666666666,19.339,149.80250000000004,94.9234,397.31074856468047,962.7479205075423,0.0,512.7113473617629,1802.7937545100592,506.889
6200.0,1.457875,24.16,203.315,94.9235,287.4435555555556,866.5936116664902,336.7895187842074,1684.7895187842073,469.3325555555555,829.888
5912.0,1.3280833333333335,27.082,200.30166666666665,94.92360000000001,1584.3882885459807,1413.158596613023,1185.2388614085771,993.994329603448,2533.3842356747973,2197.1124168395527
5807.0,1.2509375,25.336,215.81125000000003,94.9237,1642.060993318659,1241.2626910401445,1381.7856785978129,1530.290528960722,1408.0606281406865,2608.078330588066
9978.0,1.52325,18.391,154.47125,94.9238,587.2260542188917,277.998,0.0,0.0,903.5546666666667,1310.2484363139167
4954.0,1.2289999999999999,27.888,194.016,94.9239,1219.7591133012543,1108.2918208876777,312.2021988093474,235.88899999999998,1693.4307351168682,1423.6480021901432
10319.0,1.2169999999999999,10.488,159.217,94.924,501.66276583403123,122.06204624417109,629.0042507064596,0.0,832.9171848355525,371.33244444444443
6618.0,1.4106,25.621,161.69599999999997,94.9241,311.46208311230356,817.7955275567481,935.7955275567481,0.0,0.0,697.147103884623
11747.0,1.41925,12.545,156.52499999999998,94.9242,0.0,0.0,0.0,0.0,162.11122222222224,156.11122222222224
13818.0,1.3356666666666666,32.126,270.7833333333333,94.9243,0.0,0.0,0.0,0.0,212.4361991116269,0.0
12114.0,1.0737999999999999,34.912,220.286,94.9244,110.4530978873781,0.0,216.999,423.22133333333335,0.0,0.0
22915.0,2.005,14.572,119.69,94.9245,0.0,0.0,0.0,0.0,0.0,0.0
15840.0,1.633,37.321,307.49,94.9246,121.53512088583,0.0,0.0,0.0,120.53512088583,0.0
18836.0,1.5410000000000001,8.228,151.98999999999998,94.92469999999999,0.0,0.0,0.0,0.0,0.0,0.0
11658.0,1.084,29.629,162.0325,94.9248,0.0,0.0,281.6459012903614,363.6370472403777,104.63704724037768,110.11122222222224
10683.0,0.8683333333333333,54.35,259.96000000000004,94.9249,0.0,185.1112222222222,426.44455555555555,0.0,365.70708831130446,247.44455555555558
12541.0,0.8216666666666667,3.147,68.77,94.925,295.36362267129914,0.0,0.0,0.0,108.999,139.36362267129914
22007.0,1.855,12.594,103.37,94.9251,0.0,0.0,0.0,0.0,0.0,0.0
24202.0,0.814,12.772,104.84,94.9252,0.0,0.0,0.0,0.0,0.0,0.0
20792.0,1.0863333333333334,9.083,136.78666666666666,94.9253,0.0,0.0,0.0,0.0,0.0,0.0
8539.0,1.1084999999999998,2.547,71.2025,94.9254,0.0,986.4446666666665,458.7778888888888,0.0,485.7778888888888,164.4002641249459
16733.0,1.668,56.358,464.6,94.9255,0.0,0.0,0.0,0.0,0.0,0.0
22617.0,1.1896666666666667,18.878,121.21666666666665,94.92559999999999,0.0,0.0,0.0,0.0,101.2223333333333,0.0
