ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
16924.0,1.847,1.617,12.24,141.0122,0.0,0.0,0.0,0.0,0.0,0.0
14660.0,1.8585,3.801,51.705,141.0126,0.0,0.0,0.0,0.0,0.0,0.0
20395.0,2.0315,14.997,93.485,141.0153,0.0,0.0,0.0,0.0,0.0,0.0
11828.0,1.2329999999999999,17.657,111.86666666666667,141.0163,0.0,0.0,0.0,0.0,0.0,0.0
17347.0,1.81,4.277,33.37,141.017,0.0,0.0,0.0,0.0,0.0,0.0
19017.0,1.674,0.425,2.8,141.0171,0.0,0.0,0.0,0.0,0.0,0.0
18550.0,1.8415,1.257,28.265,141.0174,0.0,0.0,0.0,0.0,0.0,0.0
19729.0,0.685,8.214,64.64,141.0189,0.0,0.0,0.0,0.0,0.0,0.0
25167.0,1.86,10.604,83.65,141.0226,0.0,0.0,0.0,0.0,0.0,0.0
23784.0,1.646,11.591,91.48,141.0232,0.0,0.0,0.0,0.0,0.0,0.0
15688.0,0.796,15.625,123.43,142.0037,0.0,0.0,0.0,0.0,0.0,0.0
25146.0,0.595,10.911,86.01,142.0184,0.0,0.0,0.0,0.0,0.0,0.0
24937.0,0.695,5.088,39.74,143.9894,0.0,0.0,0.0,0.0,0.0,0.0
9382.0,1.2006666666666665,15.841,124.64666666666666,144.04314444444447,33578.44455555555,29045.444555555554,44040.443555555554,47609.44255555555,26279.449975991316,27300.451975991316
24363.0,0.641,16.954,133.75,145.0945,0.0,0.0,0.0,0.0,0.0,0.0
18250.0,0.552,13.567,106.81,146.9058,0.0,0.0,0.0,0.0,0.0,0.0
20767.0,0.564,10.352,81.35,146.9798,0.0,0.0,0.0,0.0,0.0,0.0
20827.0,0.56,5.06,39.46,146.981,0.0,0.0,0.0,0.0,0.0,0.0
